act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20250129-20250131-3,超R,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,7,1829.5989,57
20241024-20241027-4,未活跃,兑换情况,银币,,2,900000.0,2
20241220-20241222-3,中R,兑换情况,UR将魂,,25,217.0,27
20241220-20241222-3,非R,兑换情况,火精（神武升星突破道具）,,24,620.0,34
20241024-20241027-4,微R,兑换情况,S4石川五右卫门SSR(碎片),,1,1.0,1
20250416-20250418-3,微R,兑换情况,金色国宝自选包（新）,,2,3.0,2
20250227-20250301-3,非R,兑换情况,银币,,13,15150000.0,14
20250416-20250418-3,非R,概率,2,,256,380652.0,1126
20241024-20241027-4,大R,概率,10,,21,39060.0,83
20241024-20241027-4,微R,概率,20,,66,71480.0,145
20250227-20250301-3,微R,概率,7,,48,2274433.0,94
20250129-20250131-3,超R,概率,6,,17,3804660.0,187
20241111-20241114-4,大R,概率,3,,22,112056.0,124
20241111-20241114-4,中R,概率,7,,47,6156591.0,229
20241220-20241222-3,超R,概率,5,,19,7807515.0,421
20250227-20250301-3,中R,道具获得1,倍率转盘,,8,334.0,49
20241024-20241027-4,大R,兑换情况,联动-望月千代女UR（碎片）,,3,6.0,3
20241220-20241222-3,非R,兑换情况,金色国宝自选包（新）,,8,10.0,9
20250129-20250131-3,微R,兑换情况,SSR+将魂,,34,1114.0,50
20250129-20250131-3,超R,兑换情况,君主体力 +120(被gameconstantset引用),,1,4.0,1
20241024-20241027-4,中R,兑换情况,S6德姬SSR(碎片),,1,12.0,1
20241024-20241027-4,中R,兑换情况,S33招募令,,1,18.0,1
20250416-20250418-3,非R,兑换情况,UR将魂,,42,303.0,53
20250416-20250418-3,非R,兑换情况,化境研习金色道具,,2,20.0,2
20241024-20241027-4,未活跃,概率,3,,37,9165.0,201
20250227-20250301-3,非R,概率,6,,232,17956620.0,816
20250129-20250131-3,非R,概率,7,,191,9848713.0,432
20250129-20250131-3,中R,概率,10,,36,1172260.0,67
20250129-20250131-3,超R,概率,7,,16,3488709.0,106
20241220-20241222-3,中R,概率,7,,58,5116384.0,221
20241220-20241222-3,超R,概率,9,,12,1391823.0,27
20250129-20250131-3,超R,直购礼包礼包聚合1,倍率转盘-游戏币礼包4,,1,120.0,2
20241111-20241114-4,大R,直购礼包礼包聚合1,倍率转盘-游戏币礼包3,,6,7739.214400000001,12
20241024-20241027-4,未活跃,兑换情况,光·井伊直虎UR(碎片),,5,20.0,6
20241111-20241114-4,非R,兑换情况,速度金色装备随机宝箱,,5,7.0,6
20241111-20241114-4,大R,兑换情况,UR将魂,,13,158.0,18
20241111-20241114-4,小R,兑换情况,金色国宝自选包（新）,,3,6.0,5
20241220-20241222-3,超R,兑换情况,SSR+将魂,,8,45.0,8
20250129-20250131-3,小R,兑换情况,SSR+将魂,,16,331.0,20
20250416-20250418-3,非R,兑换情况,速度金色装备随机宝箱,,3,6.0,3
20250227-20250301-3,非R,兑换情况,化境研习橙色道具,,43,1000.0,53
20250416-20250418-3,非R,概率,8,,160,8801896.0,335
20250129-20250131-3,小R,概率,6,,32,2553894.0,150
20241111-20241114-4,非R,概率,7,,148,7388017.0,321
20241111-20241114-4,中R,概率,9,,21,1578906.0,43
20241024-20241027-4,非R,道具获得1,兑换,,500,23802.0,2796
20250416-20250418-3,微R,道具获得1,兑换,,77,3536.0,407
20241220-20241222-3,超R,直购礼包礼包聚合2,超R,,8,4412.1434,36
20241220-20241222-3,微R,直购礼包礼包聚合2,微R,,1,152.0,2
20241111-20241114-4,超R,兑换情况,火精（神武升星突破道具）,,10,390.0,21
20241220-20241222-3,微R,兑换情况,玉钢,,1,30000.0,1
20241220-20241222-3,大R,兑换情况,金色阵石,,1,2.0,2
20250227-20250301-3,小R,兑换情况,UR将魂,,5,18.0,5
20241024-20241027-4,未活跃,概率,2,,41,17020.0,478
20241111-20241114-4,中R,概率,2,,55,409076.0,650
20241220-20241222-3,中R,概率,6,,65,10721232.0,394
20241220-20241222-3,非R,兑换情况,金色阵石,,2,4.0,2
20250129-20250131-3,小R,兑换情况,圣诞金币随机包·大,,1,6.0,2
20250227-20250301-3,微R,兑换情况,UR将魂,,7,20.0,7
20250227-20250301-3,微R,概率,2,,76,162602.0,345
20250227-20250301-3,非R,概率,3,,163,209517.0,316
20250129-20250131-3,非R,概率,6,,247,15435162.0,774
20250129-20250131-3,非R,概率,9,,81,2885886.0,109
20241111-20241114-4,大R,概率,8,,23,3427808.0,128
20241111-20241114-4,小R,概率,8,,30,1925352.0,69
20241220-20241222-3,中R,概率,8,,56,5713392.0,191
20250129-20250131-3,超R,道具获得1,兑换,,18,1560.0,207
20250129-20250131-3,微R,道具获得1,倍率转盘,,2,42.0,7
20241024-20241027-4,超R,道具获得1,倍率转盘,,3,322.0,15
20241024-20241027-4,超R,直购礼包礼包聚合2,超R,,3,2332.6534,15
20241024-20241027-4,非R,兑换情况,S18山中幸盛SSR+(碎片),,32,138.0,41
20241111-20241114-4,非R,兑换情况,UR将魂,,30,250.0,32
20241220-20241222-3,未活跃,兑换情况,圣诞金币随机包·大,,2,7.0,6
20241220-20241222-3,小R,兑换情况,火精（神武升星突破道具）,,7,270.0,12
20241220-20241222-3,未活跃,兑换情况,君主体力 +120(被gameconstantset引用),,1,2.0,1
20250416-20250418-3,大R,兑换情况,化境研习金色道具,,2,50.0,3
20250416-20250418-3,小R,概率,4,,37,71624.0,116
20250416-20250418-3,大R,概率,7,,24,1389794.0,99
20250227-20250301-3,小R,概率,6,,48,4326870.0,190
20250227-20250301-3,大R,概率,6,,25,3925224.0,190
20250227-20250301-3,超R,概率,8,,16,4376568.0,131
20241111-20241114-4,大R,概率,2,,28,259524.0,423
20241111-20241114-4,中R,概率,3,,47,242898.0,232
20241220-20241222-3,中R,道具获得1,兑换,,70,5422.0,688
20241111-20241114-4,中R,道具获得1,倍率转盘,,11,1822.0,136
20241220-20241222-3,中R,兑换情况,君主体力 +120(被gameconstantset引用),,6,26.0,6
20241220-20241222-3,微R,兑换情况,金色阵石,,1,3.0,2
20250129-20250131-3,未活跃,兑换情况,圣诞金币随机包·大,,1,6.0,3
20250129-20250131-3,大R,兑换情况,金色阵石,,1,1.0,1
20250227-20250301-3,非R,概率,4,,191,206408.0,489
20250416-20250418-3,中R,概率,8,,65,6229352.0,231
20250129-20250131-3,大R,概率,6,,24,2911032.0,174
20250129-20250131-3,小R,概率,8,,20,1302376.0,45
20241024-20241027-4,超R,直购礼包礼包聚合1,倍率转盘-游戏币礼包3,,1,1844.4107999999999,3
20241024-20241027-4,微R,兑换情况,UR将魂,,10,68.0,11
20241111-20241114-4,大R,兑换情况,SSR+将魂,,9,27.0,11
20241024-20241027-4,超R,兑换情况,玉钢,,1,390000.0,2
20241111-20241114-4,小R,兑换情况,圣诞金币随机包·大,,2,2.0,2
20250129-20250131-3,非R,兑换情况,SSR+将魂,,139,3517.0,189
20250129-20250131-3,大R,兑换情况,君主体力 +120(被gameconstantset引用),,2,3.0,2
20250416-20250418-3,非R,兑换情况,君主体力 +120(被gameconstantset引用),,14,80.0,14
20250227-20250301-3,微R,兑换情况,银币,,4,7500000.0,4
20250227-20250301-3,大R,兑换情况,化境研习橙色道具,,5,380.0,13
20250227-20250301-3,中R,概率,8,,61,6508616.0,199
20250227-20250301-3,中R,概率,6,,67,7867278.0,385
20250227-20250301-3,小R,概率,9,,20,971352.0,26
20250129-20250131-3,大R,概率,3,,23,84570.0,90
20241111-20241114-4,超R,概率,20,,12,1147980.0,29
20241111-20241114-4,中R,概率,4,,49,211692.0,276
20241220-20241222-3,未活跃,道具获得1,倍率转盘,,1,40.0,5
20250227-20250301-3,大R,直购礼包礼包聚合2,大R,,8,4466.8036,47
20250129-20250131-3,未活跃,直购礼包礼包聚合2,未活跃,,1,120.0,1
20241024-20241027-4,中R,兑换情况,S18山中幸盛SSR+(碎片),,4,26.0,7
20241111-20241114-4,未活跃,兑换情况,圣诞金币随机包·大,,1,5.0,3
20250416-20250418-3,非R,兑换情况,金色国宝自选包（新）,,2,3.0,2
20250416-20250418-3,非R,概率,20,,79,7924080.0,100
20250129-20250131-3,大R,概率,2,,24,146444.0,279
20250129-20250131-3,中R,概率,5,,60,10814000.0,655
20250129-20250131-3,小R,概率,3,,25,36957.0,54
20241111-20241114-4,大R,概率,4,,22,107552.0,147
20241111-20241114-4,超R,概率,8,,17,1774496.0,90
20241111-20241114-4,小R,概率,20,,13,541840.0,17
20241220-20241222-3,中R,概率,3,,53,200703.0,195
20241220-20241222-3,超R,直购礼包礼包聚合1,倍率转盘-游戏币礼包3,,4,2504.4107999999997,4
20241111-20241114-4,中R,直购礼包礼包聚合1,倍率转盘-游戏币礼包2,,3,4085.0448,34
20250227-20250301-3,大R,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,6,1152.0,36
20241111-20241114-4,微R,兑换情况,圣诞金币随机包·大,,8,24.0,19
20241220-20241222-3,非R,兑换情况,君主体力 +120(被gameconstantset引用),,12,66.0,13
20241024-20241027-4,中R,兑换情况,德川UR（碎片）,,5,20.0,12
20241024-20241027-4,未活跃,兑换情况,UR将魂,,3,4.0,3
20250129-20250131-3,中R,兑换情况,金色国宝自选包（新）,,8,20.0,8
20250416-20250418-3,中R,兑换情况,君主体力 +120(被gameconstantset引用),,8,57.0,11
20250416-20250418-3,微R,兑换情况,速度金色装备随机宝箱,,3,4.0,3
20250227-20250301-3,微R,兑换情况,玉钢,,1,30000.0,1
20241024-20241027-4,未活跃,概率,4,,33,11096.0,129
20241024-20241027-4,超R,概率,10,,13,18890.0,73
20250416-20250418-3,中R,概率,2,,77,249746.0,695
20250416-20250418-3,中R,概率,3,,69,114864.0,199
20250416-20250418-3,小R,概率,3,,32,38820.0,70
20250129-20250131-3,小R,概率,2,,33,74052.0,179
20241111-20241114-4,微R,概率,7,,40,2090235.0,109
20241220-20241222-3,非R,道具获得1,兑换,,318,12184.0,1411
20241220-20241222-3,超R,道具获得1,倍率转盘,,8,612.0,36
20250129-20250131-3,大R,道具获得1,兑换,,24,2204.0,299
20241220-20241222-3,微R,直购礼包礼包聚合1,倍率转盘-游戏币礼包2,,1,120.0,1
20241024-20241027-4,小R,兑换情况,SSR+将魂,,28,668.0,33
20241024-20241027-4,小R,兑换情况,光·井伊直虎UR(碎片),,6,14.0,9
20241024-20241027-4,中R,兑换情况,UR招募令,,6,83.0,6
20241024-20241027-4,小R,兑换情况,S12本愿寺显如SSR+(碎片),,3,3.0,3
20241024-20241027-4,非R,兑换情况,S33招募令,,7,49.0,7
20241111-20241114-4,大R,兑换情况,金色国宝自选包（新）,,4,13.0,7
20241024-20241027-4,超R,兑换情况,SSR+将魂,,5,136.0,5
20250129-20250131-3,小R,兑换情况,火精（神武升星突破道具）,,8,320.0,14
20250129-20250131-3,小R,兑换情况,UR将魂,,10,27.0,10
20250227-20250301-3,大R,兑换情况,火精（神武升星突破道具）,,5,160.0,8
20241024-20241027-4,微R,概率,5,,98,56300.0,359
20241024-20241027-4,小R,概率,4,,46,18160.0,189
20250227-20250301-3,非R,概率,5,,291,31049740.0,1880
20250227-20250301-3,大R,概率,3,,21,45840.0,84
20250416-20250418-3,超R,概率,9,,16,955314.0,28
20250416-20250418-3,大R,概率,8,,24,3222832.0,97
20250129-20250131-3,非R,概率,10,,107,2692340.0,156
20241220-20241222-3,小R,概率,7,,28,2106986.0,80
20241220-20241222-3,中R,概率,2,,66,326872.0,590
20241024-20241027-4,小R,道具获得1,兑换,,57,3248.0,380
20250416-20250418-3,超R,道具获得1,倍率转盘,,6,900.0,65
20250129-20250131-3,大R,直购礼包礼包聚合2,大R,,13,4251.581,70
20250416-20250418-3,大R,直购礼包礼包聚合2,大R,,8,2240.6699,38
20250416-20250418-3,微R,直购礼包礼包聚合2,微R,,1,96.0,3
20241220-20241222-3,微R,兑换情况,金色国宝自选包（新）,,4,9.0,4
20241024-20241027-4,超R,兑换情况,雷精,,2,105.0,2
20241024-20241027-4,未活跃,兑换情况,雷精,,1,5.0,1
20250129-20250131-3,大R,兑换情况,UR将魂,,12,128.0,18
20250227-20250301-3,中R,兑换情况,化境研习橙色道具,,15,370.0,19
20250227-20250301-3,超R,兑换情况,玉钢,,1,150000.0,1
20250416-20250418-3,中R,概率,6,,76,8435292.0,490
20250129-20250131-3,超R,概率,2,,15,210442.0,311
20250129-20250131-3,超R,概率,8,,14,3410104.0,106
20241111-20241114-4,大R,概率,6,,25,5336592.0,288
20241111-20241114-4,小R,概率,2,,35,91852.0,224
20241220-20241222-3,微R,道具获得1,兑换,,60,2946.0,351
20241220-20241222-3,大R,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,8,1581.0640999999996,49
20250227-20250301-3,超R,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,7,1547.1977999999995,48
20241111-20241114-4,未活跃,直购礼包礼包聚合2,未活跃,,1,2013.7422999999994,8
20250129-20250131-3,微R,直购礼包礼包聚合2,微R,,2,237.0641,7
20241024-20241027-4,大R,直购礼包礼包聚合1,倍率转盘-游戏币礼包3,,1,1229.6072,2
20250227-20250301-3,超R,直购礼包礼包聚合1,倍率转盘-游戏币礼包4,,1,120.0,2
20241111-20241114-4,非R,兑换情况,SSR+将魂,,100,2187.0,133
20250129-20250131-3,中R,兑换情况,UR将魂,,16,366.0,21
20250129-20250131-3,非R,兑换情况,玉钢,,3,630000.0,3
20250416-20250418-3,小R,兑换情况,化境研习橙色道具,,5,160.0,11
20250416-20250418-3,中R,兑换情况,化境研习金色道具,,2,40.0,2
20250227-20250301-3,微R,兑换情况,金色国宝自选包（新）,,2,3.0,2
20241024-20241027-4,未活跃,概率,5,,30,21490.0,116
20250416-20250418-3,非R,概率,10,,98,3884620.0,154
20250416-20250418-3,中R,概率,20,,40,3432740.0,74
20250416-20250418-3,未活跃,概率,7,,2,185864.0,4
20241111-20241114-4,大R,概率,5,,27,13010645.0,765
20241220-20241222-3,非R,概率,5,,295,40833580.0,2033
20241024-20241027-4,中R,道具获得1,倍率转盘,,9,702.0,65
20241111-20241114-4,中R,兑换情况,金色国宝自选包（新）,,9,24.0,11
20241024-20241027-4,超R,兑换情况,S6德姬SSR(碎片),,1,5.0,1
20241024-20241027-4,微R,兑换情况,S9观世信光SSR(碎片),,1,23.0,2
20250416-20250418-3,微R,概率,7,,46,4025847.0,106
20250416-20250418-3,非R,概率,6,,220,14587422.0,759
20250129-20250131-3,超R,概率,20,,10,1519420.0,22
20250129-20250131-3,未活跃,概率,7,,4,185570.0,6
20241220-20241222-3,微R,概率,5,,56,7759865.0,475
20241024-20241027-4,未活跃,道具获得1,兑换,,43,2074.0,244
20250416-20250418-3,超R,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,4,1499.9944999999998,46
20241111-20241114-4,中R,兑换情况,UR将魂,,18,113.0,20
20241220-20241222-3,非R,兑换情况,UR将魂,,39,360.0,47
20250227-20250301-3,非R,兑换情况,金色国宝自选包（新）,,5,7.0,6
20241024-20241027-4,小R,概率,5,,45,27280.0,193
20250416-20250418-3,大R,概率,20,,14,1180820.0,27
20250129-20250131-3,大R,概率,4,,23,79764.0,117
20250129-20250131-3,未活跃,概率,2,,5,10530.0,20
20241111-20241114-4,中R,概率,5,,60,18162415.0,1053
20250129-20250131-3,中R,道具获得1,兑换,,63,4114.0,520
20241024-20241027-4,中R,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,9,1589.849799999999,47
20250416-20250418-3,非R,道具获得1,兑换,,318,11302.0,1321
20241111-20241114-4,非R,兑换情况,玉钢,,1,30000.0,1
20241024-20241027-4,超R,兑换情况,光·井伊直虎UR(碎片),,1,8.0,1
20250416-20250418-3,中R,兑换情况,UR将魂,,16,183.0,19
20241024-20241027-4,微R,概率,3,,104,38316.0,696
20250227-20250301-3,微R,概率,5,,77,10436550.0,520
20250416-20250418-3,小R,概率,2,,42,100348.0,270
20241111-20241114-4,非R,概率,10,,84,4484920.0,120
20241111-20241114-4,大R,概率,20,,17,1813100.0,43
20241111-20241114-4,微R,概率,9,,21,1235322.0,34
20241220-20241222-3,超R,概率,7,,18,2396758.0,97
20241220-20241222-3,未活跃,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,1,128.0,4
20241111-20241114-4,微R,直购礼包礼包聚合2,微R,,2,925.8222000000001,12
20241024-20241027-4,微R,兑换情况,S6德姬SSR(碎片),,1,16.0,4
20241024-20241027-4,未活跃,兑换情况,勇·真田幸村SSR+(碎片),,1,11.0,5
20241024-20241027-4,中R,兑换情况,S4石川五右卫门SSR(碎片),,1,12.0,1
20250416-20250418-3,小R,兑换情况,火精（神武升星突破道具）,,11,300.0,16
20250227-20250301-3,超R,兑换情况,化境研习橙色道具,,3,50.0,4
20250227-20250301-3,中R,概率,2,,70,263484.0,615
20250416-20250418-3,小R,概率,7,,37,2637691.0,116
20250416-20250418-3,微R,概率,9,,26,2504844.0,39
20250129-20250131-3,中R,概率,4,,45,97228.0,172
20241111-20241114-4,超R,概率,2,,16,231848.0,344
20241220-20241222-3,非R,概率,20,,77,6947360.0,109
20241220-20241222-3,微R,概率,10,,27,1152620.0,46
20241024-20241027-4,小R,直购礼包礼包聚合1,倍率转盘-游戏币礼包2,,1,125.0448,1
20241111-20241114-4,大R,直购礼包礼包聚合1,倍率转盘-游戏币礼包2,,5,1340.1792,11
20250129-20250131-3,超R,兑换情况,圣诞金币随机包·大,,3,8.0,8
20250129-20250131-3,微R,兑换情况,玉钢,,1,60000.0,1
20250416-20250418-3,中R,兑换情况,火精（神武升星突破道具）,,38,1250.0,62
20250416-20250418-3,非R,概率,5,,288,36980620.0,1847
20250129-20250131-3,微R,概率,7,,47,2580571.0,100
20241111-20241114-4,未活跃,概率,2,,19,79960.0,117
20241111-20241114-4,小R,概率,3,,27,64824.0,70
20241024-20241027-4,大R,道具获得1,倍率转盘,,4,258.0,15
20241024-20241027-4,大R,兑换情况,玉钢,,4,1080000.0,6
20241024-20241027-4,小R,兑换情况,S18山中幸盛SSR+(碎片),,6,18.0,9
20241111-20241114-4,大R,兑换情况,君主体力 +120(被gameconstantset引用),,4,27.0,4
20241220-20241222-3,超R,兑换情况,速度金色装备随机宝箱,,2,2.0,2
20241220-20241222-3,中R,兑换情况,圣诞金币随机包·大,,7,15.0,9
20241024-20241027-4,超R,兑换情况,S12本愿寺显如SSR+(碎片),,1,5.0,2
20250129-20250131-3,非R,兑换情况,银币,,11,12300000.0,12
20250227-20250301-3,微R,兑换情况,SSR+将魂,,44,922.0,67
20250227-20250301-3,非R,兑换情况,UR将魂,,27,83.0,28
20250227-20250301-3,超R,概率,7,,18,3564071.0,150
20241111-20241114-4,未活跃,概率,8,,11,1855672.0,41
20241111-20241114-4,超R,道具获得1,兑换,,17,2028.0,279
20241111-20241114-4,大R,道具获得1,兑换,,28,2770.0,370
20241220-20241222-3,超R,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,3,707.7326,22
20241024-20241027-4,超R,直购礼包礼包聚合1,倍率转盘-游戏币礼包2,,1,125.0448,1
20241024-20241027-4,大R,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,2,353.8663,11
20250129-20250131-3,微R,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,2,237.0641,7
20241024-20241027-4,非R,兑换情况,联动-望月千代女UR（碎片）,,1,3.0,1
20241111-20241114-4,中R,兑换情况,圣诞金币随机包·大,,8,20.0,16
20241111-20241114-4,中R,兑换情况,君主体力 +120(被gameconstantset引用),,4,10.0,4
20241220-20241222-3,超R,兑换情况,银币,,3,2400000.0,3
20250227-20250301-3,超R,兑换情况,金色国宝自选包（新）,,2,4.0,3
20241024-20241027-4,大R,概率,4,,21,14760.0,110
20250227-20250301-3,中R,概率,9,,34,1897605.0,52
20250129-20250131-3,未活跃,概率,3,,2,843.0,8
20241111-20241114-4,小R,概率,10,,16,314490.0,24
20241111-20241114-4,未活跃,道具获得1,倍率转盘,,1,270.0,8
20241024-20241027-4,中R,直购礼包礼包聚合1,倍率转盘-游戏币礼包3,,2,1844.4107999999999,3
20241111-20241114-4,微R,直购礼包礼包聚合1,倍率转盘-游戏币礼包1,,2,195.7326,6
20241111-20241114-4,中R,直购礼包礼包聚合1,倍率转盘-游戏币礼包3,,4,5623.6252,9
20241024-20241027-4,中R,兑换情况,联动-望月千代女UR（碎片）,,7,47.0,12
20241220-20241222-3,微R,兑换情况,银币,,1,300000.0,1
20241111-20241114-4,中R,兑换情况,银币,,2,900000.0,2
20241111-20241114-4,小R,兑换情况,UR将魂,,7,88.0,7
20250416-20250418-3,非R,兑换情况,SSR+将魂,,118,2634.0,155
20250416-20250418-3,超R,兑换情况,火精（神武升星突破道具）,,12,490.0,25
20250227-20250301-3,超R,兑换情况,火精（神武升星突破道具）,,9,250.0,12
20250227-20250301-3,中R,兑换情况,君主体力 +120(被gameconstantset引用),,6,18.0,6
20241024-20241027-4,小R,概率,10,,41,32500.0,113
20250227-20250301-3,微R,概率,10,,32,1093020.0,43
20250227-20250301-3,中R,概率,20,,30,3213400.0,48
20250227-20250301-3,中R,概率,3,,59,108822.0,155
20250416-20250418-3,非R,概率,4,,182,212584.0,431
20250416-20250418-3,微R,概率,10,,33,1331050.0,54
20241111-20241114-4,小R,概率,6,,35,1962882.0,141
20241220-20241222-3,非R,概率,8,,166,11051120.0,380
20241220-20241222-3,小R,概率,9,,12,477819.0,17
20250227-20250301-3,大R,直购礼包礼包聚合1,倍率转盘-游戏币礼包4,,1,120.0,2
20241111-20241114-4,大R,兑换情况,圣诞金币随机包·大,,6,15.0,8
20241220-20241222-3,未活跃,兑换情况,SSR+将魂,,5,82.0,7
20250416-20250418-3,中R,兑换情况,银币,,6,11250000.0,6
20250416-20250418-3,中R,兑换情况,SSR+将魂,,30,249.0,34
20250416-20250418-3,小R,兑换情况,金色国宝自选包（新）,,4,6.0,4
20250129-20250131-3,未活跃,兑换情况,速度金色装备随机宝箱,,1,1.0,1
20250416-20250418-3,小R,概率,20,,17,1134480.0,23
20241024-20241027-4,微R,概率,10,,75,45580.0,187
20250227-20250301-3,小R,概率,8,,33,1738624.0,81
20250227-20250301-3,大R,概率,2,,25,98524.0,301
