act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20241227-20241230-4,中R,直购礼包礼包聚合1,660网页充值,,6,3504.3805199999997,6
20241102-20241105-4,超R,直购礼包礼包聚合1,13200网页充值,,1,11681.2684,1
20241116-20241119-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,3,500.1792,8
20241111-20241114-4,超R,直购礼包礼包聚合1,9.99-60珍珠,,3,250.0896,4
20250315-20250318-4,非R,直购礼包礼包聚合1,4.99-32珍珠,,1,33.8663,1
20241227-20241230-4,小R,直购礼包礼包聚合1,0.99-4珍珠,,1,8.33632,1
20241211-20241214-4,小R,直购礼包礼包聚合1,9.99-60珍珠,,1,62.5224,1
20241123-20241126-4,超R,直购礼包礼包聚合1,0.99-4珍珠,,1,8.33632,1
20241211-20241214-4,超R,直购礼包礼包聚合1,49.99-320珍珠,,1,937.836,3
20241102-20241105-4,非R,直购礼包礼包聚合2,非R,,6,944.08824,7
20250327-20250330-4,中R,直购礼包礼包聚合2,中R,,27,24754.806444,96
20250315-20250318-4,中R,直购礼包礼包聚合2,中R,,21,17690.556774000004,57
20250303-20250306-4,非R,直购礼包礼包聚合2,非R,,4,707.54516,6
20250315-20250318-4,中R,直购礼包礼包聚合1,60网页充值,,2,356.37768,6
20241111-20241114-4,非R,直购礼包礼包聚合1,32网页充值,,2,64.293868,2
20250303-20250306-4,超R,直购礼包礼包聚合1,1320网页充值,,1,3504.3805199999997,3
20241123-20241126-4,小R,直购礼包礼包聚合1,32网页充值,,1,32.146934,1
20250315-20250318-4,大R,直购礼包礼包聚合1,99.99-660珍珠,,6,7377.643200000001,12
20250315-20250318-4,中R,直购礼包礼包聚合1,49.99-320珍珠,,4,1875.6720000000003,6
20241116-20241119-4,大R,直购礼包礼包聚合1,49.99-320珍珠,,2,937.836,3
20250307-20250310-4,中R,直购礼包礼包聚合2,中R,,28,16500.286583999998,87
20241215-20241218-4,超R,直购礼包礼包聚合2,超R,,6,25751.413499999977,47
20241215-20241218-4,小R,直购礼包礼包聚合2,小R,,9,5019.3503740000015,13
20250307-20250310-4,超R,直购礼包礼包聚合1,13200网页充值,,1,11681.2684,1
20241123-20241126-4,中R,直购礼包礼包聚合1,660网页充值,,4,2336.25368,4
20241207-20241210-4,大R,直购礼包礼包聚合1,6600网页充值,,1,5840.6342,1
20241128-20241201-4,超R,直购礼包礼包聚合1,320网页充值,,1,296.9814,1
20250319-20250322-4,中R,直购礼包礼包聚合1,19.99-120珍珠,,7,2000.7167999999992,16
20241102-20241105-4,中R,直购礼包礼包聚合1,19.99-120珍珠,,4,750.2687999999999,6
20241211-20241214-4,中R,直购礼包礼包聚合1,19.99-120珍珠,,5,1250.4479999999999,10
20241223-20241226-4,微R,直购礼包礼包聚合1,19.99-120珍珠,,1,125.0448,1
20250223-20250226-4,中R,直购礼包礼包聚合1,49.99-320珍珠,,3,937.836,3
20241215-20241218-4,微R,直购礼包礼包聚合2,微R,,2,133.38112,3
20241223-20241226-4,微R,直购礼包礼包聚合1,320网页充值,,1,296.9814,1
20250327-20250330-4,超R,直购礼包礼包聚合1,3300网页充值,,1,2920.3171,1
20241116-20241119-4,微R,直购礼包礼包聚合1,1320网页充值,,1,1168.12684,1
20250303-20250306-4,中R,直购礼包礼包聚合1,32网页充值,,1,32.146934,1
20250319-20250322-4,超R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20250315-20250318-4,超R,直购礼包礼包聚合1,4.99-32珍珠,,2,67.7326,2
20241128-20241201-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,4,562.7016,9
20241111-20241114-4,中R,直购礼包礼包聚合1,49.99-320珍珠,,4,2500.896,8
20250319-20250322-4,大R,直购礼包礼包聚合1,9.99-60珍珠,,6,1062.8807999999997,17
20250319-20250322-4,中R,直购礼包礼包聚合1,0.99-4珍珠,,4,58.354240000000004,7
20241223-20241226-4,中R,直购礼包礼包聚合1,0.99-4珍珠,,5,91.69952,11
20250303-20250306-4,中R,直购礼包礼包聚合1,0.99-4珍珠,,9,266.76224,32
20241215-20241218-4,大R,直购礼包礼包聚合1,49.99-320珍珠,,2,625.224,2
20250315-20250318-4,微R,直购礼包礼包聚合1,19.99-120珍珠,,1,125.0448,1
20250303-20250306-4,中R,直购礼包礼包聚合2,中R,,33,23048.726453999996,113
20250315-20250318-4,超R,直购礼包礼包聚合1,13200网页充值,,1,11681.2684,1
20250307-20250310-4,中R,直购礼包礼包聚合1,60网页充值,,1,59.39628,1
20250223-20250226-4,超R,直购礼包礼包聚合1,13200网页充值,,1,11681.2684,1
20250223-20250226-4,中R,直购礼包礼包聚合1,32网页充值,,3,128.587736,4
20241123-20241126-4,小R,直购礼包礼包聚合1,60网页充值,,1,59.39628,1
20250315-20250318-4,大R,直购礼包礼包聚合1,0.99-4珍珠,,2,58.354240000000004,7
20241116-20241119-4,中R,直购礼包礼包聚合1,4.99-32珍珠,,4,237.0641,7
20241111-20241114-4,微R,直购礼包礼包聚合1,0.99-4珍珠,,2,16.67264,2
20250327-20250330-4,大R,直购礼包礼包聚合1,19.99-120珍珠,,4,1375.4927999999998,11
20241102-20241105-4,大R,直购礼包礼包聚合1,99.99-660珍珠,,2,3688.8216,6
20241211-20241214-4,非R,直购礼包礼包聚合1,4.99-32珍珠,,2,101.59890000000001,3
20241211-20241214-4,超R,直购礼包礼包聚合1,9.99-60珍珠,,1,62.5224,1
20250223-20250226-4,超R,直购礼包礼包聚合1,9.99-60珍珠,,1,62.5224,1
20250303-20250306-4,非R,直购礼包礼包聚合1,4.99-32珍珠,,2,67.7326,2
20241215-20241218-4,小R,直购礼包礼包聚合1,99.99-660珍珠,,1,614.8036,1
20241223-20241226-4,小R,直购礼包礼包聚合1,4.99-32珍珠,,2,135.4652,4
20241128-20241201-4,超R,直购礼包礼包聚合2,超R,,7,29398.03247999998,52
20241211-20241214-4,非R,直购礼包礼包聚合2,非R,,2,101.59890000000001,3
20241211-20241214-4,大R,直购礼包礼包聚合2,大R,,8,6756.587360000001,34
20241116-20241119-4,微R,直购礼包礼包聚合2,微R,,4,1801.68716,6
20241223-20241226-4,大R,直购礼包礼包聚合1,320网页充值,,1,296.9814,1
20241102-20241105-4,中R,直购礼包礼包聚合1,32网页充值,,3,96.440802,3
20241227-20241230-4,中R,直购礼包礼包聚合1,1320网页充值,,3,3504.3805199999997,3
20241227-20241230-4,大R,直购礼包礼包聚合1,60网页充值,,2,118.79256,2
20250319-20250322-4,超R,直购礼包礼包聚合1,49.99-320珍珠,,1,937.836,3
20241123-20241126-4,小R,直购礼包礼包聚合1,19.99-120珍珠,,3,375.13439999999997,3
20241207-20241210-4,中R,直购礼包礼包聚合1,99.99-660珍珠,,8,5533.232400000001,9
20250223-20250226-4,中R,直购礼包礼包聚合2,中R,,21,8281.091880000004,54
20241223-20241226-4,中R,直购礼包礼包聚合1,4网页充值,,1,7.919504,1
20241128-20241201-4,中R,直购礼包礼包聚合1,660网页充值,,5,3504.3805199999997,6
20241111-20241114-4,非R,直购礼包礼包聚合1,4网页充值,,1,7.919504,1
20241211-20241214-4,中R,直购礼包礼包聚合1,32网页充值,,1,64.293868,2
20241211-20241214-4,中R,直购礼包礼包聚合1,1320网页充值,,3,3504.3805199999997,3
20241215-20241218-4,非R,直购礼包礼包聚合1,60网页充值,,1,178.18884,3
20250307-20250310-4,中R,直购礼包礼包聚合1,49.99-320珍珠,,3,937.836,3
20241102-20241105-4,中R,直购礼包礼包聚合2,中R,,27,11672.046346000006,64
20241223-20241226-4,中R,直购礼包礼包聚合1,32网页充值,,1,32.146934,1
20241102-20241105-4,中R,直购礼包礼包聚合1,60网页充值,,2,237.58512,4
20241211-20241214-4,超R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241211-20241214-4,微R,直购礼包礼包聚合1,320网页充值,,1,296.9814,1
20241215-20241218-4,中R,直购礼包礼包聚合1,660网页充值,,9,7592.824460000002,13
20241116-20241119-4,大R,直购礼包礼包聚合1,3300网页充值,,1,2920.3171,1
20250303-20250306-4,超R,直购礼包礼包聚合1,13200网页充值,,1,11681.2684,1
