month,channel,item_id,item_name,item_add,core_cost,item_cost,item_price
2024-05-01,800301,1-2585,资源自选包B,270,1058.49,155,500.0
2024-05-01,800301,1-2545,相遇养成自选包,32,130.31,2,450.0
2024-05-01,800301,1-1620,情人节鲜花,300,1348.9099999999999,705,100.0
2024-05-01,800301,1-1501,光暗特邀券,450,2466.77,,500.0
2024-05-01,800301,1-1538,练习用箭矢,1370,884.1600000000001,1454,70.0
2024-05-01,800301,1-1548,英雄挑战券,17,85.9,4,520.8333333
2024-05-01,800301,1-11062,海之种,40,2.04,,200.0
2024-05-01,800301,1-1302,2小时历练值,1205,470.71999999999997,1346,40.0
2024-05-01,800301,1-12031,地岩龙,4,586.54,5,80000.0
2024-05-01,800301,1-1599,静心之书,4407,613.3999999999999,1531,20.0
2024-05-01,800301,1-1122,猎龙精魄,118221,1552.29,115924,2.4
2024-05-01,800301,1-12022,水龙,12,1883.48,11,10000.0
2024-05-01,800301,1-1521,飓风之羽,579,264.63000000000005,,40.0
2024-05-01,800301,1-1525,招募应援券,177,2076.92,115,1500.0
2024-05-01,800301,1-1552,银钥匙,68,763.1800000000001,68,800.0
2024-05-01,800301,1-2584,资源自选包A,778,2798.23,541,500.0
2024-05-01,800301,1-9159,自选礼包,2,82.87,2,1020.0
2024-05-01,800301,1-9140,守护活力包|V,6,214.48999999999998,6,2000.0
2024-05-01,800301,1-1543,天命乐章,1128289,3658.0699999999997,614000,0.5
2024-05-01,800301,1-1125,高级强化石,12243,7158.65,11507,60.0
2024-05-01,800301,1-1577,夺命飞弹,2,93.37,2,3000.0
2024-05-01,800301,1-1509,天命祈愿券,1634,5599.8,1465,300.0
2024-05-01,800301,1-1572,大地之核,203,3.54,225,30.0
2024-05-01,800301,1-1528,战宠卡池券,936,2947.76,965,300.0
2024-05-01,800301,1-1130,光元素宝石,941,609.5399999999998,935,100.0
2024-05-01,800301,1-2503,资源自选包1,235,537.9300000000001,237,500.0
2024-05-01,800301,1-8005,随机巨龙宝箱I,8,1379.55,7,10000.0
2024-05-01,800301,1-1121,中级才能符文,10860,3679.81,6870,40.0
2024-05-01,800301,1-2507,资源自选包,517,970.48,417,550.0
2024-05-01,800301,1-2586,资源自选包C,199,1297.3799999999999,233,500.0
2024-05-01,800301,1-8006,随机巨龙宝箱II,1,80.7,1,80000.0
2024-05-01,800301,1-2576,振金装备自选包,17,1018.86,12,7500.0
2024-05-01,800301,1-1301,1小时历练值,429,142.45,448,20.0
2024-05-01,800301,1-1556,美味便当,115,879.3799999999999,90,560.0
2024-05-01,800301,1-11063,炎之种,200,410.39000000000004,,200.0
2024-05-01,800301,1-12011,双足飞龙-地,8,50.32,7,2000.0
2024-05-01,800301,1-1201,1小时塔拉币,13896,591.19,9822,5.0
2024-05-01,800301,1-2590,原火UR碎片自选包,400,1007.6199999999999,490,200.0
2024-05-01,800301,1-1115,普通精钢,293458,8164.450000000001,304998,3.0
2024-05-01,800301,1-1402,2小时潜力水晶,4837,2224.2599999999998,4245,60.0
2024-05-01,800301,1-2533,六元素巨龙自选包,1,341.09,1,160000.0
2024-05-01,800301,1-1603,极意竞技入场卷,507,334.09000000000003,186,100.0
2024-05-01,800301,1-9137,守护活力包|,55,0.0,55,0.0
2024-05-01,800301,1-2566,月光自选包2,32,144.75,33,500.0
2024-05-01,800301,1-1559,龙的心脏,199,1913.1799999999998,175,1000.0
2024-05-01,800301,1-1127,水元素宝石,1945,2260.83,1540,100.0
2024-05-01,800301,1-1134,龙之雫,243,666.23,270,300.0
2024-05-01,800301,1-9118,射箭补给包I,8,30.360000000000003,8,500.0
2024-05-01,800301,1-2589,宝箱囤货奖励自选包B,150,817.43,100,200.0
2024-05-01,800301,1-12021,地龙,26,590.12,26,10000.0
2024-05-01,800301,1-2536,资源自选包7,345,1140.77,140,500.0
2024-05-01,800301,1-2534,招募道具自选包2,231,527.71,171,500.0
2024-05-01,800301,1-2563,巨龙养成自选包,390,4004.4500000000003,320,500.0
2024-05-01,800301,1-1111,潜力水晶,27930481,107368.85000000002,25571715,0.8
2024-05-01,800301,1-1113,招募券,9086,26350.52,9451,270.0
2024-05-01,800301,1-1516,天命宝珠,2133215,8406.73,1360140,1.0
2024-05-01,800301,1-12012,双足飞龙-水,3,123.91,3,2000.0
2024-05-01,800301,1-1504,圣能结晶,18452929,122608.34,17724760,1.0
2024-05-01,800301,1-1119,概率UP招募券,3589,14006.280000000002,3482,300.0
2024-05-01,800301,1-2502,猎人养成自选包,24,58.239999999999995,37,200.0
2024-05-01,800301,1-2525,资源自选包5,413,1967.74,380,500.0
2024-05-01,800301,1-1553,洛阳铲,2614,5866.790000000001,1817,180.0
2024-05-01,800301,1-2569,高级笔记自选包2,90,872.4300000000001,90,1200.0
2024-05-01,800301,1-1622,樱花祭小游戏入场券,624,454.4000000000001,613,100.0
2024-05-01,800301,1-1557,圣露,129,339.1099999999999,121,300.0
2024-05-01,800301,1-1123,猎龙精魂,137160,2094.5800000000004,140236,2.8
2024-05-01,800301,1-1609,魔力晶石,315165,2276.5299999999993,212100,1.0
2024-05-01,800301,1-1533,娃娃机游戏币,977,1418.5,1096,140.201
2024-05-01,800301,1-2101,红色武器自选包,2,6.37,2,25000.0
2024-05-01,800301,1-1117,扭蛋币,5534,14282.000000000002,5461,300.0
2024-05-01,800301,1-1124,普通强化石,37853,8008.67,20005,20.0
2024-05-01,800301,1-1401,1小时潜力水晶,55005,7590.160000000001,19310,30.0
2024-05-01,800301,1-9123,航海补给包II,1,10.8,1,1460.0
2024-05-01,800301,1-2532,四元素巨龙自选包,2,3801.97,2,80000.0
2024-05-01,800301,1-11051,龙颈之玉,2401,2740.9499999999994,2935,100.0
2024-05-01,800301,1-1204,24小时塔拉币,5040,4216.869999999998,5239,120.0
2024-05-01,800301,1-1610,魔力碎片,24795,2633.2499999999995,20000,10.0
2024-05-01,800301,1-9166,王者决胜战礼包I,2,85.61999999999999,2,1500.0
2024-05-01,800301,1-1619,情人节游戏币,5,35.94,5,800.0
2024-05-01,800301,1-2002,光暗SSR猎人自选包,2,209.41,2,20000.0
2024-05-01,800301,1-11065,圣之种,40,34.11,40,400.0
2024-05-01,800301,1-1570,天空之羽,322,91.75,394,30.0
2024-05-01,800301,1-9122,航海补给包I,7,31.16,7,500.0
2024-05-01,800301,1-1510,使魔零食,4684798,9605.16,2999869,0.3
2024-05-01,800301,1-1138,私人信件,292479,25110.489999999998,272621,10.0
2024-05-01,800301,1-2535,装备材料自选包,1278,2506.4300000000003,683,500.0
2024-05-01,800301,1-1615,欧美UR闪亮之星祈愿券,2826,7759.660000000001,2644,300.0
2024-05-01,800301,1-1132,初级挑战券,651,467.9800000000001,203,100.0
2024-05-01,800301,1-1558,圣石,105,328.83,78,300.0
2024-05-01,800301,1-2505,资源自选包3,1135,5891.759999999999,637,500.0
2024-05-01,800301,1-11064,岚之种,120,22.93,240,200.0
2024-05-01,800301,1-1202,2小时塔拉币,8477,884.1299999999998,8482,10.0
2024-05-01,800301,1-9126,娃娃机补给包I,10,36.349999999999994,10,500.0
2024-05-01,800301,1-1551,金钥匙,7,188.48,7,3000.0
2024-05-01,800301,1-30002581,荷鲁斯碎片自选,150,268.65999999999997,150,200.0
2024-05-01,800301,1-9168,王者决胜战礼包III,2,93.37,2,3000.0
2024-05-01,800301,1-1547,普通挑战券,215,149.09,171,104.1666667
2024-05-01,800301,1-1584,王者之锤,1140,1174.9299999999998,656,150.0
2024-05-01,800301,1-2506,资源自选包4,314,1913.98,342,500.0
2024-05-01,800301,1-1544,英雄之证,3079,9675.85,3205,500.0
2024-05-01,800301,1-9132,连连看补给包III,1,26.93,1,1780.0
2024-05-01,800301,1-1512,锦标赛挑战券,24,16.16,25,86.0
2024-05-01,800301,1-1131,暗元素宝石,856,169.8,770,100.0
2024-05-01,800301,1-12035,光耀龙,1,341.09,1,160000.0
2024-05-01,800301,1-1120,高级才能符文,14627,3781.1999999999994,11220,40.0
2024-05-01,800301,1-2530,资源自选包6,152,367.6600000000001,71,500.0
2024-05-01,800301,1-2587,调和圣殿养成自选包A,330,786.7200000000001,236,500.0
2024-05-01,800301,1-2102,红色衣服自选包,1,0.0,1,25000.0
2024-05-01,800301,1-2301,红装备自选,25,14160.630000000001,18,25000.0
2024-05-01,800301,1-2572,招募自选箱,790,2077.26,630,300.0
2024-05-01,800301,1-2588,宝箱囤货奖励自选包A,800,1587.5300000000002,700,200.0
2024-05-01,800301,1-1148,星霜结晶,4316600,0.0,1856030,0.0
2024-05-01,800301,1-2565,星辉自选包2,49,136.00000000000003,37,240.0
2024-05-01,800301,1-1534,骰子,891,697.21,862,115.19
2024-05-01,800301,1-1526,契约卡片,978,3159.0199999999995,1120,250.0
2024-05-01,800301,1-1126,地元素宝石,1754,1115.04,1990,100.0
2024-05-01,800301,1-1519,海洋之羽,598,263.5199999999999,200,40.0
2024-05-01,800301,1-1600,无念之书,1436,690.1299999999999,745,50.0
2024-05-01,800301,1-1114,元素招募券,785,3155.769999999999,469,540.0
2024-05-01,800301,1-1545,绯红精铁,88012,26574.21,87050,50.0
2024-05-01,800301,1-30002580,海姆达尔碎片自选,300,447.18,300,200.0
2024-05-01,800301,1-1535,万能骰子,77,53.23,77,115.19
2024-05-01,800301,1-2501,元素宝石自选包,12065,8376.67,13208,100.0
2024-05-01,800301,1-2568,初级笔记自选包2,19,256.52,49,1200.0
2024-05-01,800301,1-1118,星芒结晶,43,908.41,16,2000.0
2024-05-01,800301,1-9131,连连看补给包II,1,23.0,1,1460.0
2024-05-01,800301,1-1576,不灭魂器,2,85.61999999999999,2,1500.0
2024-05-01,800301,1-9162,王者争夺战礼包I,17,35.57,17,300.0
2024-05-01,800301,1-1582,相思豆,10,15.97,,20.0
2024-05-01,800301,1-1539,红绳,4078,1252.28,4130,39.25376489
2024-05-01,800301,1-1601,忘我之书,418,293.54,268,100.0
2024-05-01,800301,1-1133,高级挑战券,99,46.059999999999995,44,100.0
2024-05-01,800301,1-9138,守护活力包||,5,21.490000000000002,5,350.0
2024-05-01,800301,1-12014,双足飞龙-风,8,104.58,8,2000.0
2024-05-01,800301,1-1139,占卜卡,872,2618.54,1166,500.0
2024-05-01,800301,1-1303,6小时历练值,2324,1924.8299999999997,2157,120.0
2024-05-01,800301,1-1518,大地之羽,623,287.02,150,40.0
2024-05-01,800301,1-1614,欧美UR心愿祈愿券,3312,8038.680000000001,2901,300.0
2024-05-01,800301,1-1136,精星沙,712,811.4000000000001,781,150.0
2024-05-01,800301,1-11081,金色朝露,705188,17822.53,670730,5.0
2024-05-01,800301,1-11071,育成心得,3647358,19363.920000000002,3245260,1.0
2024-05-01,800301,1-1503,调和音律,164660,1357.0400000000004,142460,1.0
2024-05-01,800303,1-1533,娃娃机游戏币,3735,5702.62,4557,140.201
2024-05-01,800303,1-1622,樱花祭小游戏入场券,2380,2175.91,2240,100.0
2024-05-01,800303,1-1121,中级才能符文,55255,23325.520000000004,38300,40.0
2024-05-01,800303,1-1501,光暗特邀券,1400,12724.56,,500.0
2024-05-01,800303,1-9119,射箭补给包II,2,40.22,2,1460.0
2024-05-01,800303,1-12021,地龙,107,5843.26,107,10000.0
2024-05-01,800303,1-1130,光元素宝石,7109,3610.3900000000017,7105,100.0
2024-05-01,800303,1-1509,天命祈愿券,7705,32331.49,7178,300.0
2024-05-01,800303,1-1116,高级精钢,39741,40500.439999999995,38354,150.0
2024-05-01,800303,1-9127,娃娃机补给包II,1,12.67,1,1460.0
2024-05-01,800303,1-4404,樱花纷飞时节的少女,1,348.28,1,12800.0
2024-05-01,800303,1-1118,星芒结晶,222,3104.16,217,2000.0
2024-05-01,800303,1-1556,美味便当,280,1774.1199999999994,189,560.0
2024-05-01,800303,1-2563,巨龙养成自选包,1505,3660.6400000000003,2000,500.0
2024-05-01,800303,1-9122,航海补给包I,10,27.08,10,500.0
2024-05-01,800303,1-1132,初级挑战券,2366,2023.3500000000006,543,100.0
2024-05-01,800303,1-12012,双足飞龙-水,22,444.32,22,2000.0
2024-05-01,800303,1-1575,还魂人偶,75,230.51000000000002,22,300.0
2024-05-01,800303,1-1402,2小时潜力水晶,19214,10118.72,15734,60.0
2024-05-01,800303,1-2504,资源自选包2,801,2317.5099999999998,664,500.0
2024-05-01,800303,1-1127,水元素宝石,11296,6461.800000000002,11210,100.0
2024-05-01,800303,1-2501,元素宝石自选包,71618,59632.740000000005,77619,100.0
2024-05-01,800303,1-9168,王者决胜战礼包III,5,232.11,5,3000.0
2024-05-01,800303,1-2534,招募道具自选包2,904,3111.7000000000007,944,500.0
2024-05-01,800303,1-1571,海洋之泪,1216,157.99,1506,30.0
2024-05-01,800303,1-9138,守护活力包||,10,61.57000000000001,10,350.0
2024-05-01,800303,1-9124,航海补给包III,1,35.1,1,1780.0
2024-05-01,800303,1-2589,宝箱囤货奖励自选包B,300,487.13,300,200.0
2024-05-01,800303,1-12011,双足飞龙-地,33,551.13,34,2000.0
2024-05-01,800303,1-1620,情人节鲜花,2225,914.3899999999999,820,100.0
2024-05-01,800303,1-1135,星沙,423590,13397.789999999997,209689,3.0
2024-05-01,800303,1-9120,射箭补给包III,1,48.12,1,1780.0
2024-05-01,800303,1-1528,战宠卡池券,4774,14431.039999999995,4573,300.0
2024-05-01,800303,1-12035,光耀龙,1,539.65,1,160000.0
2024-05-01,800303,1-2569,高级笔记自选包2,519,7791.149999999999,519,1200.0
2024-05-01,800303,1-1139,占卜卡,3173,10833.28,3383,500.0
2024-05-01,800303,1-2573,四元素领主龙自选包,1,1625.11,1,160000.0
2024-05-01,800303,1-2588,宝箱囤货奖励自选包A,2550,5408.02,2550,200.0
2024-05-01,800303,1-12022,水龙,58,3180.3500000000004,61,10000.0
2024-05-01,800303,1-1558,圣石,399,1383.7600000000002,413,300.0
2024-05-01,800303,1-2104,红色鞋子自选包,4,431.09000000000003,1,25000.0
2024-05-01,800303,1-30002581,荷鲁斯碎片自选,800,2517.9400000000005,700,200.0
2024-05-01,800303,1-1148,星霜结晶,18734600,0.0,9895120,0.0
2024-05-01,800303,1-1303,6小时历练值,11539,10183.090000000002,7903,120.0
2024-05-01,800303,1-1511,龙眼石,3119300,20626.28,2505000,1.0
2024-05-01,800303,1-9169,王者决胜战礼包IV,7,948.66,7,5000.0
2024-05-01,800303,1-2505,资源自选包3,3357,9494.129999999997,1764,500.0
2024-05-01,800303,1-1614,欧美UR心愿祈愿券,12723,31914.890000000003,11362,300.0
2024-05-01,800303,1-1518,大地之羽,2805,1008.07,695,40.0
2024-05-01,800303,1-440904,片刻小憩,2,765.72,2,12800.0
2024-05-01,800303,1-1584,王者之锤,5085,5988.450000000001,4227,150.0
2024-05-01,800303,1-1136,精星沙,2583,3285.1399999999994,2148,150.0
2024-05-01,800303,1-2506,资源自选包4,879,5992.089999999999,1278,500.0
2024-05-01,800303,1-1619,情人节游戏币,5,15.78,8,800.0
2024-05-01,800303,1-1551,金钥匙,20,349.0,22,3000.0
2024-05-01,800303,1-9165,王者争夺战礼包IV,2,111.35,2,4500.0
2024-05-01,800303,1-1203,6小时塔拉币,5799,1338.83,3840,30.0
2024-05-01,800303,1-2587,调和圣殿养成自选包A,1325,4052.7200000000003,1118,500.0
2024-05-01,800303,1-1403,6小时潜力水晶,18526,22804.390000000007,11886,180.0
2024-05-01,800303,1-1304,24小时历练值,174,799.2300000000001,171,480.0
2024-05-01,800303,1-1552,银钥匙,155,1419.88,117,800.0
2024-05-01,800303,1-9133,连连看补给包IV,2,242.38,2,3280.0
2024-05-01,800303,1-12032,冰霜龙,6,3147.43,6,80000.0
2024-05-01,800303,1-11063,炎之种,800,924.55,720,200.0
2024-05-01,800303,1-1201,1小时塔拉币,50596,2440.41,44116,5.0
2024-05-01,800303,1-1137,初级才能符文,123898,32451.14,37846,20.0
2024-05-01,800303,1-1545,绯红精铁,388362,134375.04999999996,211600,50.0
2024-05-01,800303,1-1538,练习用箭矢,5104,4059.5200000000004,5046,70.0
2024-05-01,800303,1-2574,六元素领主龙自选包,1,1441.66,1,320000.0
2024-05-01,800303,1-2102,红色衣服自选包,3,2592.2799999999997,4,25000.0
2024-05-01,800303,1-1559,龙的心脏,916,7048.499999999999,595,1000.0
2024-05-01,800303,1-9139,守护活力包|||,10,179.78000000000003,10,1000.0
2024-05-01,800303,1-9131,连连看补给包II,2,70.27,2,1460.0
2024-05-01,800303,1-8005,随机巨龙宝箱I,44,3041.71,50,10000.0
2024-05-01,800303,1-1610,魔力碎片,113285,7777.199999999999,92000,10.0
2024-05-01,800303,1-11061,岩之种,480,472.58,240,200.0
2024-05-01,800303,1-9159,自选礼包,1,27.08,1,1020.0
2024-05-01,800303,1-1114,元素招募券,2781,12829.479999999998,2268,540.0
2024-05-01,800303,1-1544,英雄之证,14608,52216.299999999996,7813,500.0
2024-05-01,800303,1-8001,四元素羽毛宝箱,10235,3909.0899999999997,11334,40.0
2024-05-01,800303,1-1125,高级强化石,62407,36785.770000000004,63461,60.0
2024-05-01,800303,1-12024,风龙,50,3164.3299999999995,58,10000.0
2024-05-01,800303,1-12013,双足飞龙-火,35,623.07,31,2000.0
2024-05-01,800303,1-2101,红色武器自选包,8,1615.26,7,25000.0
2024-05-01,800303,1-9137,守护活力包|,184,0.0,184,0.0
2024-05-01,800303,1-2530,资源自选包6,463,1777.9299999999994,735,500.0
2024-05-01,800303,1-9167,王者决胜战礼包II,1,227.05,1,2500.0
2024-05-01,800303,1-1111,潜力水晶,152563188,384933.68000000005,80026060,0.8
2024-05-01,800303,1-9130,连连看补给包I,15,64.2,15,500.0
2024-05-01,800303,1-2586,资源自选包C,1171,9126.95,797,500.0
2024-05-01,800303,1-1570,天空之羽,1839,289.51,2242,30.0
2024-05-01,800303,1-9121,射箭补给包IV,2,451.72,2,3280.0
2024-05-01,800303,1-2502,猎人养成自选包,249,268.0,337,200.0
2024-05-01,800303,1-1404,24小时潜力水晶,1816,12439.339999999998,1606,720.0
2024-05-01,800303,1-1601,忘我之书,1931,1366.1999999999998,1709,100.0
2024-05-01,800303,1-2507,资源自选包,2875,9088.2,3322,550.0
2024-05-01,800303,1-2572,招募自选箱,2970,9017.919999999998,2526,300.0
2024-05-01,800303,1-1204,24小时塔拉币,17608,18473.509999999995,13845,120.0
2024-05-01,800303,1-12041,古岩领主龙,1,1918.99,1,160000.0
2024-05-01,800303,1-9166,王者决胜战礼包I,6,212.82,6,1500.0
2024-05-01,800303,1-1577,夺命飞弹,12,801.3,12,3000.0
2024-05-01,800303,1-2201,红色徽章自选包,2,147.22,2,25000.0
2024-05-01,800303,1-1609,魔力晶石,1548555,10590.019999999997,1145100,1.0
2024-05-01,800303,1-1519,海洋之羽,2880,1043.2600000000002,1200,40.0
2024-05-01,800303,1-2565,星辉自选包2,274,950.11,246,240.0
2024-05-01,800303,1-1547,普通挑战券,743,691.14,412,104.1666667
2024-05-01,800303,1-1521,飓风之羽,3167,1126.38,1930,40.0
2024-05-01,800303,1-1129,风元素宝石,11271,23400.610000000004,10865,100.0
2024-05-01,800303,1-1131,暗元素宝石,2939,3025.120000000001,2595,100.0
2024-05-01,800303,1-1590,跳一跳入场券,2,46.19,,800.0
2024-05-01,800303,1-2566,月光自选包2,355,1688.63,197,500.0
2024-05-01,800303,1-2533,六元素巨龙自选包,2,2706.37,2,160000.0
2024-05-01,800303,1-1202,2小时塔拉币,33964,3124.87,25906,10.0
2024-05-01,800303,1-2545,相遇养成自选包,208,576.95,130,450.0
2024-05-01,800303,1-1120,高级才能符文,67238,23034.439999999995,46209,40.0
2024-05-01,800303,1-1526,契约卡片,4600,10700.570000000002,4620,250.0
2024-05-01,800303,1-1525,招募应援券,625,8522.78,357,1500.0
2024-05-01,800303,1-2584,资源自选包A,3503,18196.89,2697,500.0
2024-05-01,800303,1-9118,射箭补给包I,10,81.49000000000001,10,500.0
2024-05-01,800303,1-1133,高级挑战券,286,166.01000000000002,149,100.0
2024-05-01,800303,1-1138,私人信件,1208096,100651.93000000002,767972,10.0
2024-05-01,800303,1-1115,普通精钢,1141966,36383.579999999994,986435,3.0
2024-05-01,800303,1-9126,娃娃机补给包I,9,139.76999999999998,9,500.0
2024-05-01,800303,1-12034,凤羽龙,8,3118.7,9,80000.0
2024-05-01,800303,1-1574,龙血精华,12,66.8,9,450.0
2024-05-01,800303,1-11065,圣之种,120,198.14,160,400.0
2024-05-01,800303,1-1576,不灭魂器,7,349.05,5,1500.0
2024-05-01,800303,1-2302,自选装备（橙+）,6,336.13000000000005,5,1950.0
2024-05-01,800303,1-1603,极意竞技入场卷,1910,1538.7200000000003,283,100.0
2024-05-01,800303,1-9129,娃娃机补给包IV,2,329.36,2,3280.0
2024-05-01,800303,1-2503,资源自选包1,1016,4917.83,702,500.0
2024-05-01,800303,1-2585,资源自选包B,1183,5124.529999999999,956,500.0
2024-05-01,800303,1-9132,连连看补给包III,4,200.57,4,1780.0
2024-05-01,800303,1-12043,火蜥领主龙,1,1625.11,1,160000.0
2024-05-01,800303,1-1599,静心之书,18323,2231.1700000000005,9737,20.0
2024-05-01,800303,1-2567,相遇招募自选包2,243,1742.2100000000003,175,1000.0
2024-05-01,800303,1-1539,红绳,15552,7052.76,15386,39.25376489
2024-05-01,800303,1-1543,天命乐章,4350538,16040.369999999999,2030900,0.5
2024-05-01,800303,1-2525,资源自选包5,1366,4183.239999999999,798,500.0
2024-05-01,800303,1-2001,四种族SSR猎人自选包,1,352.17,1,10000.0
2024-05-01,800303,1-1302,2小时历练值,3544,1876.1799999999998,8924,40.0
2024-05-01,800303,1-2510,专属装备养成自选包,315,1223.53,262,500.0
2024-05-01,800303,1-9140,守护活力包|V,7,311.26,7,2000.0
2024-05-01,800303,1-1557,圣露,483,1246.79,501,300.0
2024-05-01,800303,1-2304,自选装备（紫+）,6,323.5,6,750.0
2024-05-01,800303,1-12023,火龙,95,5197.250000000001,79,10000.0
2024-05-01,800303,1-4000,誓约之戒,1,164.47,1,12800.0
2024-05-01,800303,1-2301,红装备自选,108,52146.420000000006,95,25000.0
2024-05-01,800303,1-1512,锦标赛挑战券,78,158.26000000000002,70,86.0
2024-05-01,800303,1-1119,概率UP招募券,15241,63520.46000000001,15540,300.0
2024-05-01,800303,1-1301,1小时历练值,1480,566.36,1383,20.0
2024-05-01,800303,1-1128,火元素宝石,41147,40783.38000000001,41675,100.0
2024-05-01,800303,1-1134,龙之雫,1000,2968.3999999999996,1006,300.0
2024-05-01,800303,1-11051,龙颈之玉,14875,10805.749999999998,16691,100.0
2024-05-01,800303,1-2532,四元素巨龙自选包,10,5337.22,12,80000.0
2024-05-01,800303,1-12033,红炎龙,23,9369.279999999999,20,80000.0
2024-05-01,800303,1-11062,海之种,200,214.93,160,200.0
2024-05-01,800303,1-12045,白银领主龙,1,1441.66,1,320000.0
2024-05-01,800303,1-12031,地岩龙,12,3840.7099999999996,12,80000.0
2024-05-01,800303,1-2571,光暗亚龙自选包,1,137.31,1,10000.0
2024-05-01,800303,1-11071,育成心得,15771608,89185.15000000001,15516270,1.0
2024-05-01,800303,1-1504,圣能结晶,78854598,533769.35,57361700,1.0
2024-05-01,800303,1-2536,资源自选包7,1310,3992.28,1747,500.0
2024-05-01,800303,1-1534,骰子,3619,3972.5900000000006,3405,115.19
2024-05-01,800303,1-1122,猎龙精魄,509893,9318.77,531134,2.4
2024-05-01,800303,1-1510,使魔零食,20005788,39785.119999999995,13783600,0.3
2024-05-01,800303,1-11081,金色朝露,3037784,85093.45999999999,3204650,5.0
2024-05-01,800303,1-2562,光暗羽毛自选包3,100,408.66,100,200.0
2024-05-01,800303,1-1536,光暗天命祈愿券,10,34.83,10,500.0
2024-05-01,800303,1-2590,原火UR碎片自选包,1490,3359.2,1310,200.0
2024-05-01,800303,1-1548,英雄挑战券,57,442.41999999999996,48,520.8333333
2024-05-01,800303,1-9173,自选礼包,2,1281.21,2,71480.0
2024-05-01,800303,1-1615,欧美UR闪亮之星祈愿券,14484,44751.409999999996,13510,300.0
2024-05-01,800303,1-9125,航海补给包IV,1,82.05,1,3280.0
2024-05-01,800303,1-1600,无念之书,5299,1820.9499999999998,2344,50.0
2024-05-01,800303,1-1113,招募券,34744,121613.33,34237,270.0
2024-05-01,800303,1-1524,晶矿入场券,4,16.380000000000003,4,100.0
2024-05-01,800303,1-1401,1小时潜力水晶,279354,34203.02,216110,30.0
2024-05-01,800303,1-2535,装备材料自选包,5273,11619.43,2585,500.0
2024-05-01,800303,1-1126,地元素宝石,6915,9063.740000000002,7435,100.0
2024-05-01,800303,1-2103,红色饰品自选包,9,997.27,4,25000.0
2024-05-01,800303,1-2542,初级手册自选包,7,835.61,6,10000.0
2024-05-01,800303,1-1123,猎龙精魂,596675,12317.490000000002,593884,2.8
2024-05-01,800303,1-1503,调和音律,688180,5674.109999999999,637100,1.0
2024-05-01,800303,1-1520,火焰之羽,3302,1415.7999999999997,1920,40.0
2024-05-01,800303,1-1553,洛阳铲,9106,9804.239999999998,7668,180.0
2024-05-01,800303,1-1117,扭蛋币,22971,63494.3,23898,300.0
2024-05-01,800303,1-1124,普通强化石,145405,30820.819999999996,123865,20.0
2024-05-01,800303,1-1535,万能骰子,366,282.21,337,115.19
2024-05-01,800303,1-2568,初级笔记自选包2,313,5592.17,278,1200.0
2024-05-01,800303,1-12014,双足飞龙-风,21,660.06,19,2000.0
2024-05-01,800303,1-11064,岚之种,280,171.71,280,200.0
2024-05-01,800303,1-2002,光暗SSR猎人自选包,5,3173.39,5,20000.0
2024-05-01,800303,1-1515,天命圣水,49905020,110608.56,30035740,0.3
2024-05-01,800303,1-30002580,海姆达尔碎片自选,1570,4120.660000000001,1470,200.0
