21,1,4212,2021-07-09,2021-07-16,20,317,0,0,0,0,4,4,19,NULL,NULL,NULL
22,1,4503,2021-07-09,2021-07-23,21,1001,1,0,0,0,70,37,2,NULL,NULL,NULL
23,1,4409,2021-07-16,2021-07-23,22,601,2,0,0,0,106,50,2,NULL,NULL,NULL
24,1,4110,2021-07-23,2021-07-30,23,318,0,0,0,0,30,4,20,NULL,NULL,NULL
25,1,4209,2021-07-23,2021-07-30,24,701,2,0,0,0,112,52,2,NULL,NULL,NULL
27,1,4211,2021-07-30,2021-08-06,26,702,1,0,0,0,114,52,3,NULL,NULL,NULL
26,1,4210,2021-07-30,2021-08-06,25,602,1,0,0,0,108,50,3,NULL,NULL,NULL
28,1,4603,2021-08-06,2021-08-20,27,1002,1,0,0,0,71,38,2,NULL,NULL,NULL
29,1,4410,2021-08-09,2021-08-16,28,319,0,0,0,0,13,4,21,NULL,NULL,NULL
30,1,4311,2021-08-16,2021-08-23,29,703,1,0,0,0,116,52,4,NULL,NULL,NULL
31,1,4411,2021-08-20,2021-08-27,30,320,0,0,0,0,4,4,22,NULL,NULL,NULL
32,1,4309,2021-08-23,2021-08-30,31,603,2,0,0,0,110,50,4,NULL,NULL,NULL
33,1,4212,2021-08-27,2021-09-03,32,704,1,0,0,0,112,52,5,NULL,NULL,NULL
34,1,4312,2021-08-30,2021-09-06,33,321,0,0,0,0,30,4,23,NULL,NULL,NULL
35,1,4409,2021-09-03,2021-09-10,34,601,3,0,0,0,106,50,5,NULL,NULL,NULL
36,1,4211,2021-09-06,2021-09-13,35,702,2,0,0,0,114,52,6,NULL,NULL,NULL
37,1,4605,2021-09-10,2021-09-24,36,3002,0,0,0,0,148,38,3,NULL,NULL,NULL
38,1,4505,2021-09-10,2021-09-24,37,3001,0,0,0,0,147,37,3,NULL,NULL,NULL
39,1,4110,2021-09-13,2021-09-20,38,604,1,0,0,0,110,50,6,NULL,NULL,NULL
40,1,4210,2021-09-20,2021-09-27,39,602,2,0,0,0,108,50,7,NULL,NULL,NULL
41,1,4410,2021-09-24,2021-10-01,40,705,1,0,0,0,112,52,7,NULL,NULL,NULL
42,1,4111,2021-09-27,2021-10-04,41,322,0,0,0,0,13,4,24,NULL,NULL,NULL
43,1,4209,2021-10-01,2021-10-08,42,701,3,0,0,0,116,52,8,NULL,NULL,NULL
44,1,4311,2021-10-04,2021-10-11,43,605,2,0,0,0,110,50,8,NULL,NULL,NULL
45,1,4604,2021-10-08,2021-10-22,44,3004,0,0,0,0,158,38,4,NULL,NULL,NULL
46,1,4411,2021-10-11,2021-10-18,45,706,1,0,0,0,114,52,9,NULL,NULL,NULL
47,1,4309,2021-10-18,2021-10-25,46,603,3,0,0,0,106,50,9,NULL,NULL,NULL
48,1,4504,2021-10-22,2021-11-05,47,3003,0,0,0,0,156,37,4,NULL,NULL,NULL
49,1,4312,2021-10-25,2021-11-01,48,707,1,0,0,0,112,52,10,NULL,NULL,NULL
50,1,4211,2021-10-29,2021-11-05,49,606,3,0,0,0,108,50,10,NULL,NULL,NULL
51,1,4409,2021-11-01,2021-11-08,50,708,4,0,0,0,114,52,11,NULL,NULL,NULL
52,1,4210,2021-11-05,2021-11-12,51,602,3,0,0,0,110,50,11,NULL,NULL,NULL
53,1,4213,2021-11-08,2021-11-15,52,323,0,0,0,0,4,4,37,NULL,NULL,NULL
54,1,4111,2021-11-12,2021-11-19,53,10001,1,0,0,0,173,72,1,NULL,NULL,NULL
55,1,4410,2021-11-15,2021-11-22,54,11001,2,0,0,0,175,74,1,NULL,NULL,NULL
56,1,4506,2021-11-19,2021-11-26,55,3005,0,0,0,0,185,37,6,NULL,NULL,NULL
57,1,4311,2021-11-22,2021-11-29,56,12001,3,0,0,0,177,76,1,NULL,NULL,NULL
58,1,4606,2021-11-26,2021-12-03,57,3006,0,0,0,0,186,38,6,NULL,NULL,NULL
59,1,4209,2021-11-29,2021-12-06,58,701,4,0,0,0,116,52,12,NULL,NULL,NULL
60,1,4312,2021-12-03,2021-12-10,59,10002,2,0,0,0,173,72,2,NULL,NULL,NULL
61,1,4411,2021-12-06,2021-12-13,60,706,2,0,0,0,114,52,13,NULL,NULL,NULL
62,1,4408,2021-12-10,2021-12-24,61,324,0,1,2001,0,138,4,40,139,62,1
63,1,4309,2021-12-13,2021-12-20,62,603,4,0,0,0,106,50,12,NULL,NULL,NULL
64,1,4213,2021-12-17,2021-12-24,63,709,1,0,0,0,112,52,14,NULL,NULL,NULL
65,1,4410,2021-12-20,2021-12-27,64,11001,3,0,0,0,175,74,2,NULL,NULL,NULL
66,1,4406,2021-12-24,2022-01-07,65,325,0,1,2002,0,210,4,41,211,62,2
67,1,4503,2021-12-27,2022-01-03,66,1001,2,0,0,0,70,37,7,NULL,NULL,NULL
68,1,4409,2022-01-03,2022-01-10,67,12002,5,0,0,0,177,76,2,NULL,NULL,NULL
69,1,5101,2022-01-07,2022-01-21,68,0,0,2,5001,0,NULL,NULL,NULL,212,62,3
70,1,4209,2022-01-10,2022-01-17,69,701,5,0,0,0,116,52,15,NULL,NULL,NULL
71,1,4211,2022-01-14,2022-01-21,70,12003,4,0,0,0,177,76,3,NULL,NULL,NULL
72,1,4309,2022-01-17,2022-01-24,71,603,5,0,0,0,106,50,13,NULL,NULL,NULL
73,1,4405,2022-01-21,2022-02-04,72,326,0,1,2003,0,227,4,42,228,62,4
74,1,4410,2022-01-24,2022-01-31,73,11001,4,0,0,0,175,74,3,NULL,NULL,NULL
75,1,4604,2022-01-28,2022-02-11,74,3004,1,0,0,0,231,38,11,NULL,NULL,NULL
76,1,4312,2022-01-31,2022-02-07,75,10002,3,0,0,0,173,72,3,NULL,NULL,NULL
77,1,5201,2022-02-01,2022-02-15,76,0,0,2,5002,0,NULL,NULL,NULL,230,83,5
78,1,4213,2022-02-07,2022-02-14,77,709,2,0,0,0,112,52,16,NULL,NULL,NULL
79,1,4603,2022-02-11,2022-02-25,78,1002,2,0,0,0,71,38,12,NULL,NULL,NULL
80,1,4409,2022-02-14,2022-02-21,79,601,6,0,0,0,108,50,14,NULL,NULL,NULL
81,1,4211,2022-02-15,2022-03-01,80,327,5,1,2004,0,234,4,43,235,62,6
82,1,4209,2022-02-21,2022-02-28,81,701,6,0,0,0,116,52,17,NULL,NULL,NULL
83,1,4504,2022-02-25,2022-03-11,82,3003,1,0,0,0,239,37,14,NULL,NULL,NULL
84,1,4309,2022-02-28,2022-03-07,83,603,6,0,0,0,106,50,15,NULL,NULL,NULL
85,1,5301,2022-03-01,2022-03-16,84,0,0,2,5003,0,NULL,NULL,NULL,249,83,7
86,1,4408,2022-03-07,2022-03-21,85,324,1,1,2001,1,138,4,45,139,62,8
87,1,4503,2022-03-11,2022-03-18,86,1001,3,0,0,0,70,37,15,NULL,NULL,NULL
88,1,4304,2022-03-16,2022-04-01,87,607,0,1,2005,0,257,50,46,258,83,9
89,1,4410,2022-03-18,2022-03-25,88,11001,5,0,0,0,175,74,4,NULL,NULL,NULL
90,1,5101,2022-03-21,2022-04-04,89,0,0,2,5001,1,NULL,NULL,NULL,212,62,10
91,1,4604,2022-03-25,2022-04-01,90,3004,2,0,0,0,231,38,16,NULL,NULL,NULL
92,1,4312,2022-03-28,2022-04-04,91,10002,4,0,0,0,173,72,4,NULL,NULL,NULL
93,1,5102,2022-04-01,2022-04-15,92,0,0,2,5005,0,NULL,NULL,NULL,260,83,11
95,1,4213,2022-04-04,2022-04-11,94,709,3,0,0,0,112,52,18,NULL,NULL,NULL
94,1,4406,2022-04-04,2022-04-18,93,325,1,1,2002,1,210,4,47,211,62,12
96,1,5401,2022-04-08,2022-06-10,95,0,0,2,5004,0,NULL,NULL,NULL,253,90,1
97,1,4603,2022-04-08,2022-04-15,96,1002,3,0,0,0,71,38,17,NULL,NULL,NULL
98,1,4409,2022-04-11,2022-04-18,97,601,7,0,0,0,108,50,47,NULL,NULL,NULL
99,1,4103,2022-04-15,2022-04-29,98,710,0,1,2006,0,271,52,48,272,83,13
100,1,4405,2022-04-18,2022-05-02,99,326,1,1,2003,1,227,4,49,228,62,14
101,1,4209,2022-04-18,2022-04-25,100,608,7,0,0,0,110,50,48,NULL,NULL,NULL
102,1,4604,2022-04-22,2022-04-29,101,3004,3,0,0,0,231,38,18,NULL,NULL,NULL
103,1,4211,2022-04-25,2022-05-02,102,12003,6,0,0,0,177,76,4,NULL,NULL,NULL
104,1,4602,2022-04-29,2022-05-13,103,1003,0,1,6001,0,280,96,1,281,97,1
105,1,4504,2022-05-02,2022-05-09,104,3003,2,0,0,0,239,37,19,NULL,NULL,NULL
106,1,4309,2022-05-02,2022-05-09,105,603,7,0,0,0,106,50,49,NULL,NULL,NULL
107,1,5201,2022-05-06,2022-05-20,106,0,0,2,5002,1,NULL,NULL,NULL,230,83,15
108,1,4410,2022-05-09,2022-05-16,107,11001,6,0,0,0,175,74,5,NULL,NULL,NULL
109,1,4503,2022-05-13,2022-05-27,108,1001,4,1,6002,0,302,95,1,303,97,2
111,1,4312,2022-05-16,2022-05-23,110,10002,5,0,0,0,173,72,5,NULL,NULL,NULL
110,1,4603,2022-05-16,2022-05-23,109,1002,4,0,0,0,71,38,20,NULL,NULL,NULL
112,1,4211,2022-05-20,2022-06-03,111,327,7,1,2004,1,234,4,50,235,62,16
113,1,4213,2022-05-23,2022-05-30,112,709,4,0,0,0,112,52,49,NULL,NULL,NULL
114,1,4202,2022-05-27,2022-06-10,113,711,0,1,2007,0,322,76,5,323,97,17
115,1,4604,2022-05-30,2022-06-06,114,3004,4,0,0,0,231,38,21,NULL,NULL,NULL
116,1,4409,2022-05-30,2022-06-06,115,708,8,0,0,0,114,52,50,NULL,NULL,NULL
117,1,4304,2022-06-03,2022-06-10,116,607,1,1,2005,1,257,50,50,258,83,18
118,1,4209,2022-06-06,2022-06-13,117,701,8,0,0,0,116,52,51,NULL,NULL,NULL
119,1,5202,2022-06-10,2022-06-24,118,0,0,2,5006,0,NULL,NULL,NULL,318,62,19
120,1,4504,2022-06-13,2022-06-20,119,3003,3,0,0,0,239,37,22,NULL,NULL,NULL
121,1,4410,2022-06-13,2022-06-20,120,11001,7,0,0,0,175,74,6,NULL,NULL,NULL
122,1,5301,2022-06-17,2022-07-01,121,0,0,2,5003,1,NULL,NULL,NULL,249,83,20
123,1,4211,2022-06-20,2022-06-27,122,12003,8,0,0,0,177,76,6,NULL,NULL,NULL
124,1,4309,2022-06-24,2022-07-01,123,328,8,1,2008,0,441,4,51,442,62,21
125,1,4503,2022-06-27,2022-07-04,124,1001,5,0,0,0,70,37,23,NULL,NULL,NULL
126,1,4312,2022-06-27,2022-07-04,125,10002,6,0,0,0,173,72,6,NULL,NULL,NULL
127,1,5102,2022-07-01,2022-07-08,126,0,0,2,5005,1,NULL,NULL,NULL,260,83,22
128,1,4213,2022-07-04,2022-07-11,127,709,5,0,0,0,112,52,52,NULL,NULL,NULL
129,1,4408,2022-07-06,2022-07-11,128,324,2,1,2001,2,138,4,53,139,62,22
130,1,5402,2022-07-08,2022-07-22,129,0,0,2,5007,0,NULL,NULL,NULL,579,83,23
131,1,5101,2022-07-11,2022-07-18,130,0,0,2,5001,2,NULL,NULL,NULL,212,62,23
132,1,4504,2022-07-11,2022-07-18,131,3003,4,0,0,0,239,37,24,NULL,NULL,NULL
133,1,4409,2022-07-11,2022-07-18,132,601,9,0,0,0,108,50,51,NULL,NULL,NULL
134,1,4602,2022-07-15,2022-07-29,133,1003,1,1,6001,1,280,96,2,281,97,24
135,1,4406,2022-07-18,2022-07-25,134,609,2,1,2002,2,210,50,52,211,62,24
136,1,4209,2022-07-22,2022-08-05,135,701,9,1,2009,0,446,52,53,447,83,25
139,1,4309,2022-07-25,2022-08-01,138,603,9,0,0,0,106,50,53,NULL,NULL,NULL
137,1,5201,2022-07-25,2022-08-01,136,0,0,2,5002,2,NULL,NULL,NULL,230,62,25
138,1,4603,2022-07-25,2022-08-01,137,1002,5,0,0,0,71,38,22,NULL,NULL,NULL
140,1,5103,2022-07-29,2022-08-12,139,0,0,2,5008,0,NULL,NULL,NULL,589,90,26
141,1,4211,2022-08-01,2022-08-08,140,327,9,1,2004,2,234,4,53,235,62,26
142,1,4312,2022-08-01,2022-08-08,141,10002,7,0,0,0,173,72,7,NULL,NULL,NULL
3916,1,4410,2022-08-05,2022-08-19,142,705,8,1,2010,0,592,52,54,593,83,26
3953,1,4213,2022-08-08,2022-08-15,143,11002,6,0,0,0,175,74,7,0,0,0
3990,1,4408,2022-08-08,2022-08-15,144,324,3,1,2001,3,138,4,54,139,62,27
4027,1,4503,2022-08-12,2022-08-26,145,1001,6,1,6002,1,302,95,2,303,97,25
4064,1,4405,2022-08-15,2022-08-22,146,326,2,1,2003,2,227,4,55,228,62,28
4101,1,4409,2022-08-15,2022-08-22,147,601,10,0,0,0,108,50,54,0,0,0
4138,1,4604,2022-08-15,2022-08-22,148,3004,5,0,0,0,231,38,23,0,0,0
4175,1,5302,2022-08-19,2022-09-02,149,0,0,1,5009,0,0,0,0,595,90,27
4212,1,4309,2022-08-22,2022-08-29,150,603,10,0,0,0,106,50,55,0,0,0
4249,1,5202,2022-08-22,2022-08-29,151,0,0,2,5006,1,0,0,0,318,62,29
4286,1,4501,2022-08-26,2022-09-09,152,1004,0,1,6003,0,607,95,3,608,97,26
4360,1,5301,2022-08-29,2022-09-05,154,0,0,2,5003,2,0,0,0,249,83,27
4323,1,4211,2022-08-29,2022-09-05,153,12003,10,0,0,0,177,76,8,0,0,0
8229,1,4504,2022-09-02,2022-09-09,156,3003,5,0,0,0,239,37,25,0,0,0
8266,1,4213,2022-09-02,2022-09-16,157,712,7,1,2011,0,611,52,55,612,90,28
8303,1,4309,2022-09-05,2022-09-12,158,328,11,1,2008,1,441,4,56,442,62,30
8393,1,4410,2022-09-07,2022-09-14,159,11001,9,0,0,0,175,74,8,0,0,0
8431,1,5201,2022-09-07,2022-09-14,160,0,0,2,5002,3,0,0,0,230,83,28
8469,1,4602,2022-09-09,2022-09-16,161,1003,2,1,6001,2,280,96,3,281,97,27
8507,1,5102,2022-09-12,2022-09-19,162,0,0,2,5005,2,0,0,0,260,62,31
8556,1,4103,2022-09-16,2022-09-21,163,710,1,1,2006,1,271,52,56,272,83,29
8594,1,4603,2022-09-16,2022-09-30,164,1002,6,1,6004,0,622,96,4,623,97,28
8632,1,4312,2022-09-19,2022-09-26,165,10002,8,0,0,0,173,72,8,0,0,0
8670,1,5101,2022-09-19,2022-09-26,166,0,0,2,5001,3,0,0,0,212,62,32
8708,1,4202,2022-09-21,2022-09-28,167,711,1,1,2007,1,322,52,57,323,83,30
8746,1,4503,2022-09-23,2022-09-30,168,1001,7,1,6002,2,302,37,26,303,90,29
8784,1,5402,2022-09-26,2022-10-03,169,0,0,2,5007,1,0,0,0,579,62,33
8822,1,4209,2022-09-28,2022-10-05,170,701,10,1,2009,1,446,52,58,447,83,31
8860,1,5203,2022-09-30,2022-10-14,171,0,0,1,5010,0,0,0,0,625,90,30
8898,1,4211,2022-10-03,2022-10-10,172,327,11,1,2004,3,234,4,56,235,62,34
8936,1,4604,2022-10-03,2022-10-10,173,3004,6,0,0,0,231,38,24,0,0,0
8974,1,5301,2022-10-05,2022-10-12,174,0,0,2,5003,3,0,0,0,249,83,32
9012,1,4409,2022-10-07,2022-10-21,175,601,11,1,2012,0,663,50,53,664,97,29
9050,1,5202,2022-10-10,2022-10-17,176,0,0,2,5006,2,0,0,0,318,62,35
9088,1,4309,2022-10-12,2022-10-19,177,328,12,1,2008,2,441,4,57,442,83,33
9126,1,5303,2022-10-14,2022-10-28,178,0,0,1,5011,0,0,0,0,666,90,32
9164,1,5103,2022-10-17,2022-10-24,179,0,0,2,5008,1,0,0,0,589,62,36
9202,1,4406,2022-10-19,2022-10-26,180,325,3,1,2002,3,210,4,58,211,83,34
9250,1,4504,2022-10-21,2022-11-04,181,3003,6,1,6005,0,670,95,4,671,97,30
9289,1,5102,2022-10-24,2022-10-31,182,0,0,2,5005,3,0,0,0,260,62,37
9328,1,4408,2022-10-26,2022-11-02,183,324,4,1,2001,4,138,4,59,139,83,35
9367,1,5302,2022-10-28,2022-11-04,184,0,0,2,5009,1,0,0,0,595,90,33
9406,1,4405,2022-10-31,2022-11-07,185,610,3,1,2003,3,227,50,54,228,62,38
9445,1,4410,2022-11-02,2022-11-09,186,705,10,1,2010,1,592,52,59,593,83,36
9484,1,4601,2022-11-04,2022-11-18,187,1005,0,1,6006,0,683,96,5,684,97,31
9523,1,4209,2022-11-07,2022-11-14,188,608,11,1,2009,2,446,50,58,447,62,39
9562,1,4213,2022-11-09,2022-11-16,189,712,8,1,2011,1,611,52,60,612,83,28
9601,1,4101,2022-11-11,2022-11-25,190,330,1,1,2013,0,690,4,60,691,90,34
9640,1,5402,2022-11-14,2022-11-21,191,0,0,2,5007,2,0,0,0,579,62,40
9723,1,5101,2022-11-16,2022-11-23,193,0,0,2,5001,4,0,0,0,212,83,38
9679,1,5403,2022-11-18,2022-12-02,192,0,0,1,5012,0,0,0,0,693,97,32
9763,1,5201,2022-11-21,2022-11-28,194,0,0,2,5002,4,0,0,0,230,62,41
9803,1,4501,2022-11-23,2022-11-30,195,1004,1,1,6003,1,607,95,5,608,83,39
9843,1,5301,2022-11-25,2022-12-02,196,0,0,2,5003,4,0,0,0,249,90,35
9883,1,5203,2022-11-28,2022-12-05,197,0,0,2,5010,1,0,0,0,625,62,42
9923,1,5103,2022-11-30,2022-12-07,198,0,0,2,5008,2,0,0,0,589,83,40
9963,1,4110,2022-12-02,2022-12-16,199,318,2,1,2014,0,727,4,61,728,90,36
10003,1,4409,2022-12-05,2022-12-12,200,601,12,1,2012,1,663,50,60,664,62,43
10043,1,4503,2022-12-07,2022-12-14,201,1001,8,1,6002,3,302,95,6,303,83,41
10083,1,5304,2022-12-09,2022-12-23,202,0,0,1,5013,0,0,0,0,734,97,33
10123,1,4410,2022-12-12,2022-12-19,203,705,11,1,2010,2,592,52,61,593,62,44
10163,1,5302,2022-12-14,2022-12-21,204,0,0,2,5009,2,0,0,0,595,83,42
10203,1,4502,2022-12-16,2022-12-30,205,1006,0,1,6007,0,736,95,7,737,90,37
10243,1,5303,2022-12-19,2022-12-26,206,0,0,2,5011,1,0,0,0,666,62,45
10283,1,4603,2022-12-21,2022-12-28,207,1002,7,1,6004,1,622,96,6,623,83,43
10323,1,4211,2022-12-23,2022-12-30,208,702,12,1,2004,4,234,52,62,235,97,34
10363,1,4408,2022-12-26,2023-01-02,209,611,5,1,2001,5,138,50,61,139,62,46
10403,1,4101,2022-12-28,2023-01-04,210,330,2,1,2013,1,690,4,62,691,83,44
10443,1,4604,2022-12-30,2023-01-13,211,3004,7,1,6008,0,745,96,7,746,90,35
10483,1,5101,2023-01-02,2023-01-09,212,0,0,2,5001,5,0,0,0,212,62,47
10523,1,4504,2023-01-04,2023-01-11,213,3003,7,1,6005,1,670,95,8,671,83,45
10563,1,4108,2023-01-06,2023-01-20,214,612,0,1,2015,0,764,50,61,748,97,35
10603,1,5403,2023-01-09,2023-01-16,215,0,0,2,5012,1,0,0,0,693,62,48
10643,1,4309,2023-01-11,2023-01-18,216,328,13,1,2008,3,441,4,63,442,83,46
10683,1,5305,2023-01-13,2023-01-27,217,0,0,2,5014,0,0,0,0,766,90,38
10728,1,4213,2023-01-16,2023-01-23,218,712,9,1,2011,2,611,52,63,612,62,49
10769,1,4602,2023-01-18,2023-01-25,219,1003,3,1,6001,3,280,96,8,281,83,47
10810,1,5201,2023-01-20,2023-01-27,220,0,0,2,5002,5,0,0,0,230,97,42
10851,1,5301,2023-01-23,2023-01-30,221,0,0,2,5003,5,0,0,0,249,62,50
10892,1,4110,2023-01-25,2023-02-01,222,318,3,1,2014,1,727,4,64,728,83,48
10933,1,5204,2023-01-27,2023-02-10,223,0,0,1,5015,0,0,0,0,769,90,39
10974,1,5202,2023-01-30,2023-02-06,224,0,0,2,5006,3,0,0,0,318,62,51
11015,1,4601,2023-02-01,2023-02-08,225,1005,1,1,6006,1,683,96,9,684,83,49
11056,1,5303,2023-02-03,2023-02-10,226,0,0,2,5011,2,0,0,0,666,97,46
11097,1,5203,2023-02-06,2023-02-13,227,0,0,2,5010,2,0,0,0,625,62,52
11138,1,4503,2023-02-08,2023-02-15,228,1001,9,1,6002,4,302,95,9,303,83,50
11466,1,4312,2023-02-10,2023-02-24,235,321,9,1,2016,0,782,4,65,774,97,47
11220,1,5304,2023-02-13,2023-02-20,230,0,0,2,5013,1,0,0,0,734,62,53
11261,1,4501,2023-02-15,2023-02-22,231,1004,2,1,6003,2,607,95,10,608,83,51
11302,1,5404,2023-02-17,2023-03-03,232,0,0,1,5016,0,0,0,0,784,90,40
11343,1,4409,2023-02-20,2023-02-27,233,601,13,1,2012,2,663,50,62,664,62,54
11555,1,5302,2023-02-22,2023-03-01,236,0,0,2,5009,3,0,0,0,595,83,57
11384,1,4209,2023-02-22,2023-03-01,234,701,12,1,2009,3,446,52,64,447,83,52
11597,1,4109,2023-02-24,2023-03-10,237,308,1,1,2017,0,795,4,66,788,97,48
11639,1,4502,2023-02-27,2023-03-06,238,1006,1,1,6007,1,736,95,11,737,62,55
11681,1,4211,2023-03-01,2023-03-08,239,702,13,1,2004,5,234,52,65,235,83,58
11723,1,5205,2023-03-03,2023-03-17,240,0,0,1,5017,0,0,0,0,797,90,41
11765,1,5403,2023-03-06,2023-03-13,241,0,0,2,5012,2,0,0,0,693,62,56
11807,1,4604,2023-03-08,2023-03-15,242,3004,8,1,6008,1,745,96,10,746,83,59
11849,1,5104,2023-03-10,2023-03-24,243,0,0,1,5018,0,0,0,0,799,97,49
11891,1,5305,2023-03-13,2023-03-20,244,0,0,2,5014,1,0,0,0,766,62,57
12143,1,4601,2023-03-14,2023-03-21,245,1005,2,1,6006,2,683,38,25,684,195,50
11975,1,4504,2023-03-17,2023-03-24,246,3003,8,1,6005,2,670,95,12,671,90,46
12017,1,4410,2023-03-20,2023-03-27,247,705,12,1,2010,3,592,52,66,593,62,58
12059,1,5201,2023-03-22,2023-03-29,248,0,0,2,5002,6,0,0,0,230,83,61
12101,1,4307,2023-03-24,2023-04-07,249,613,0,1,2018,0,816,50,63,817,97,50
12185,1,5204,2023-03-27,2023-04-03,250,0,0,2,5015,1,0,0,0,769,90,47
12227,1,4602,2023-03-29,2023-04-05,251,1003,4,1,6001,4,683,38,26,684,195,51
12269,1,5405,2023-03-31,2023-04-14,252,0,0,2,5019,0,0,0,0,836,83,62
12311,1,5203,2023-04-03,2023-04-10,253,0,0,2,5010,3,0,0,0,784,90,48
12353,1,5304,2023-04-05,2023-04-12,254,0,0,2,5013,2,0,0,0,734,62,59
0,1,5303,2023-04-07,2023-04-14,255,0,0,2,5011,3,0,0,0,666,97,51
0,1,4312,2023-04-10,2023-04-17,256,10002,10,1,2016,1,173,72,9,873,90,49
0,1,4409,2023-04-12,2023-04-19,257,601,14,1,2012,3,663,50,64,664,62,61
0,1,4603,2023-04-14,2023-04-21,258,1002,8,1,6004,2,622,96,11,623,97,52
0,1,4302,2023-04-14,2023-04-28,259,331,0,1,2019,0,866,4,67,867,83,63
0,1,5404,2023-04-17,2023-04-24,260,0,0,2,5016,1,0,0,0,874,90,50
0,1,4211,2023-04-19,2023-04-26,261,12003,14,1,2004,6,177,76,9,875,62,62
0,1,5105,2023-04-21,2023-05-19,262,614,0,1,2020,0,870,50,65,871,195,52
0,1,4109,2023-04-24,2023-05-01,263,10003,2,1,2017,1,795,72,67,788,90,57
0,1,4604,2023-04-26,2023-05-03,264,3004,9,1,6008,2,745,96,12,746,62,63
0,1,5205,2023-04-28,2023-05-05,265,0,0,2,5017,1,0,0,0,797,83,64
0,1,4110,2023-05-01,2023-05-08,269,318,4,1,2014,2,727,4,68,728,90,58
0,1,5101,2023-05-03,2023-05-10,267,0,0,2,5001,6,0,0,0,212,62,64
0,1,5106,2023-05-05,2023-05-19,268,0,0,1,5020,0,0,0,0,885,83,65
0,1,5104,2023-05-08,2023-05-15,270,0,0,2,5018,1,0,0,0,799,90,59
0,1,5305,2023-05-10,2023-05-17,271,0,0,2,5014,2,0,0,0,766,62,65
0,1,4206,2023-05-12,2023-05-26,273,332,0,1,2021,0,895,4,85,896,213,85
0,1,4503,2023-05-12,2023-05-19,272,1001,10,1,6002,5,302,95,13,303,97,53
0,1,5304,2023-05-15,2023-05-22,274,0,0,2,5013,3,0,0,0,734,90,60
0,1,5403,2023-05-17,2023-05-24,275,0,0,2,5012,3,0,0,0,693,62,87
0,1,5306,2023-05-19,2023-06-02,276,0,0,1,5021,0,0,0,0,892,83,86
0,1,4307,2023-05-22,2023-05-29,277,613,1,1,2018,1,816,50,88,817,90,88
0,1,5204,2023-05-24,2023-05-31,278,0,0,2,5015,2,0,0,0,769,62,89
0,1,4601,2023-05-26,2023-06-02,279,1005,3,1,6006,3,683,38,90,684,195,90
0,1,4312,2023-05-29,2023-06-05,280,321,11,1,2016,2,782,4,91,774,97,91
0,1,5203,2023-05-31,2023-06-07,281,0,0,2,5010,4,0,0,0,625,62,92
0,1,5206,2023-06-02,2023-06-16,282,0,0,2,5022,0,0,0,0,900,83,96
0,1,4502,2023-06-05,2023-06-12,283,1006,2,1,6007,2,736,96,95,737,97,99
0,1,5405,2023-06-05,2023-06-12,284,0,0,2,5019,1,0,0,0,836,213,93
0,1,5205,2023-06-07,2023-06-14,285,0,0,2,5017,2,0,0,0,797,90,100
0,1,4111,2023-06-09,2023-06-23,286,615,2,1,2022,0,13,50,97,915,195,97
0,1,5305,2023-06-12,2023-06-19,287,0,0,2,5014,3,0,0,0,766,97,100
