month,channel,item_id,item_name,item_add,core_cost,item_cost,item_price
2024-01-01,800301,1-1127,水元素宝石,1802,424.36000000000007,1840,100.0
2024-01-01,800301,1-1585,春日券,121,267.59,94,200.0
2024-01-01,800301,1-1601,忘我之书,163,126.32,124,100.0
2024-01-01,800301,1-1504,圣能结晶,19433355,159475.99,8694130,1.0
2024-01-01,800301,1-2001,四种族SSR猎人自选包,2,645.77,1,10000.0
2024-01-01,800301,1-2535,装备材料自选包,1263,2294.71,418,500.0
2024-01-01,800301,1-1547,普通挑战券,279,258.76,61,104.1666667
2024-01-01,800301,1-1303,6小时历练值,1543,2356.9900000000007,903,120.0
2024-01-01,800301,1-2544,高级笔记自选包,250,2541.1300000000006,209,600.0
2024-01-01,800301,1-1598,放大镜,1,0.0,,200.0
2024-01-01,800301,1-1111,潜力水晶,20670407,151191.24000000002,15171140,0.8
2024-01-01,800301,1-1126,地元素宝石,5576,13062.67,4915,100.0
2024-01-01,800301,1-1113,招募券,8950,38267.94,7592,270.0
2024-01-01,800301,1-2565,星辉自选包2,80,280.26,84,240.0
2024-01-01,800301,1-9162,王者争夺战礼包I,18,48.370000000000005,18,300.0
2024-01-01,800301,1-2506,资源自选包4,465,3213.0299999999997,420,500.0
2024-01-01,800301,1-1301,1小时历练值,536,239.74000000000007,455,20.0
2024-01-01,800301,1-2532,四元素巨龙自选包,4,2644.73,4,80000.0
2024-01-01,800301,1-2525,资源自选包5,753,3633.210000000001,719,500.0
2024-01-01,800301,1-1526,契约卡片,1792,5887.35,1780,250.0
2024-01-01,800301,1-1201,1小时塔拉币,39108,1792.2700000000002,31010,5.0
2024-01-01,800301,1-9139,守护活力包|||,11,164.14000000000001,11,1000.0
2024-01-01,800301,1-1120,高级才能符文,22903,9545.370000000003,15134,40.0
2024-01-01,800301,1-2102,红色衣服自选包,3,72.22999999999999,3,25000.0
2024-01-01,800301,1-1402,2小时潜力水晶,8766,4509.930000000001,5238,60.0
2024-01-01,800301,1-30000401,SP碎片礼包,2,412.68999999999994,2,10000.0
2024-01-01,800301,1-2104,红色鞋子自选包,5,613.35,4,25000.0
2024-01-01,800301,1-1304,24小时历练值,67,347.91999999999996,43,480.0
2024-01-01,800301,1-1503,调和音律,407400,7777.539999999998,382730,1.0
2024-01-01,800301,1-9126,娃娃机补给包I,8,71.44,8,500.0
2024-01-01,800301,1-1594,2023防晒乳,75,32.43,,8.0
2024-01-01,800301,1-1139,占卜卡,1303,5215.350000000001,1233,500.0
2024-01-01,800303,1-1585,春日券,415,1174.2700000000002,269,200.0
2024-01-01,800303,1-11061,岩之种,280,331.4,280,200.0
2024-01-01,800303,1-2543,初级笔记自选包,2060,8507.44,2401,300.0
2024-01-01,800303,1-11063,炎之种,200,263.06,280,200.0
2024-01-01,800303,1-2576,振金装备自选包,107,8776.759999999998,87,7500.0
2024-01-01,800303,1-1592,气球,1,0.0,5,800.0
2024-01-01,800303,1-9162,王者争夺战礼包I,56,193.15000000000003,56,300.0
2024-01-01,800303,1-9139,守护活力包|||,15,208.7,15,1000.0
2024-01-01,800303,1-2502,猎人养成自选包,555,842.0999999999999,285,200.0
2024-01-01,800303,1-1552,银钥匙,188,1320.0700000000002,185,800.0
2024-01-01,800303,1-12024,风龙,70,4629.65,54,10000.0
2024-01-01,800303,1-1551,金钥匙,15,180.15,18,3000.0
2024-01-01,800303,1-1601,忘我之书,803,823.21,693,100.0
2024-01-01,800303,1-1535,万能骰子,410,390.26,410,115.19
2024-01-01,800303,1-9119,射箭补给包II,2,349.71,2,1460.0
2024-01-01,800303,1-9121,射箭补给包IV,1,392.82,1,3280.0
2024-01-01,800303,1-1119,概率UP招募券,24741,157672.12,28927,300.0
2024-01-01,800303,1-9169,王者决胜战礼包IV,3,554.44,3,5000.0
2024-01-01,800303,1-1132,初级挑战券,2460,2624.18,613,100.0
2024-01-01,800303,1-11071,育成心得,12285984,90481.57,10105410,1.0
2024-01-01,800303,1-1122,猎龙精魄,583602,14211.799999999997,560342,2.4
2024-01-01,800303,1-1121,中级才能符文,54106,29692.339999999997,44883,40.0
2024-01-01,800303,1-1603,极意竞技入场卷,2013,2010.6700000000003,388,100.0
2024-01-01,800303,1-1113,招募券,24154,101478.38999999998,22519,270.0
2024-01-01,800303,1-1402,2小时潜力水晶,29753,18961.54,19228,60.0
2024-01-01,800303,1-2530,资源自选包6,2412,12098.259999999998,1712,500.0
2024-01-01,800303,1-1204,24小时塔拉币,11382,23745.859999999997,8310,120.0
2024-01-01,800303,1-1135,星沙,455477,16427.359999999997,236334,3.0
2024-01-01,800303,1-1134,龙之雫,1176,4171.2699999999995,1106,300.0
2024-01-01,800303,1-1561,闪亮之星祈愿券,6336,27427.560000000005,5917,300.0
2024-01-01,800303,1-1547,普通挑战券,788,990.1700000000001,327,104.1666667
2024-01-01,800303,1-12021,地龙,116,5927.029999999998,112,10000.0
2024-01-01,800303,1-1576,不灭魂器,5,493.75,3,1500.0
2024-01-01,800303,1-9140,守护活力包|V,6,252.78000000000003,6,2000.0
2024-01-01,800303,1-9126,娃娃机补给包I,3,29.64,3,500.0
2024-01-01,800303,1-1556,美味便当,314,1973.1400000000003,203,560.0
2024-01-01,800303,1-1553,洛阳铲,10478,10445.45,9024,180.0
2024-01-01,800303,1-1560,心愿祈愿券,4158,27776.63,4391,300.0
2024-01-01,800303,1-1539,红绳,14672,7066.879999999999,14846,39.25376489
2024-01-01,800303,1-1126,地元素宝石,16351,18106.730000000003,15645,100.0
2024-01-01,800303,1-1139,占卜卡,3459,14242.700000000003,3526,500.0
2024-01-01,800303,1-2525,资源自选包5,2550,17659.45,2013,500.0
2024-01-01,800303,1-2541,相遇招募自选包,317,3072.7799999999997,326,1000.0
2024-01-01,800303,1-1512,锦标赛挑战券,106,61.730000000000004,67,86.0
2024-01-01,800303,1-1401,1小时潜力水晶,206052,28940.39,154297,30.0
2024-01-01,800303,1-1557,圣露,614,2578.6499999999996,594,300.0
2024-01-01,800303,1-1301,1小时历练值,1331,638.47,1105,20.0
2024-01-01,800303,1-1584,王者之锤,4355,5672.3,3975,150.0
2024-01-01,800303,1-1501,光暗特邀券,2322,27423.069999999996,1829,500.0
2024-01-01,800303,1-9172,自选礼包,1,103.43,1,14280.0
2024-01-01,800303,1-1503,调和音律,1090920,16043.569999999998,979360,1.0
2024-01-01,800303,1-12014,双足飞龙-风,36,1574.0700000000002,35,2000.0
2024-01-01,800303,1-1304,24小时历练值,188,922.0900000000001,195,480.0
2024-01-01,800303,1-1545,绯红精铁,351763,163456.31999999998,231600,50.0
2024-01-01,800303,1-9166,王者决胜战礼包I,4,281.66,4,1500.0
2024-01-01,800303,1-2001,四种族SSR猎人自选包,2,344.89,1,10000.0
2024-01-01,800303,1-1124,普通强化石,144853,54188.330000000016,128665,20.0
2024-01-01,800303,1-1558,圣石,663,1564.6100000000001,570,300.0
2024-01-01,800303,1-11064,岚之种,400,598.0,160,200.0
2024-01-01,800303,1-1559,龙的心脏,939,8201.150000000001,685,1000.0
2024-01-01,800303,1-1138,私人信件,1271700,124719.79,1334856,10.0
2024-01-01,800303,1-1117,扭蛋币,26805,110095.83,20211,300.0
2024-01-01,800303,1-9168,王者决胜战礼包III,5,770.78,5,3000.0
2024-01-01,800303,1-1203,6小时塔拉币,4741,1684.9299999999998,4691,30.0
2024-01-01,800303,1-1511,龙眼石,3200606,30465.68,3365000,1.0
2024-01-01,800303,1-9125,航海补给包IV,2,134.75,2,3280.0
2024-01-01,800303,1-1610,魔力碎片,46706,5946.37,40000,10.0
2024-01-01,800303,1-1130,光元素宝石,4962,25278.129999999997,4800,100.0
2024-01-01,800303,1-12034,凤羽龙,13,12170.05,13,80000.0
2024-01-01,800303,1-1128,火元素宝石,10130,6154.52,9075,100.0
2024-01-01,800303,1-2565,星辉自选包2,392,2972.48,192,240.0
2024-01-01,800303,1-2102,红色衣服自选包,4,598.7,4,25000.0
2024-01-01,800303,1-1574,龙血精华,30,406.31,29,450.0
2024-01-01,800303,1-1115,普通精钢,1127169,39177.11,949299,3.0
2024-01-01,800303,1-9130,连连看补给包I,1,10.57,1,500.0
2024-01-01,800303,1-2104,红色鞋子自选包,10,2340.9399999999996,9,25000.0
2024-01-01,800303,1-12022,水龙,66,4202.71,62,10000.0
2024-01-01,800303,1-1201,1小时塔拉币,115987,6578.33,75164,5.0
2024-01-01,800303,1-12036,暗裔龙,1,260.85,1,160000.0
2024-01-01,800303,1-9118,射箭补给包I,3,63.800000000000004,3,500.0
2024-01-01,800303,1-1127,水元素宝石,9521,11037.460000000001,9170,100.0
2024-01-01,800303,1-9124,航海补给包III,2,61.84,2,1780.0
2024-01-01,800303,1-1303,6小时历练值,4467,6961.68,3884,120.0
2024-01-01,800303,1-1131,暗元素宝石,458,101.41999999999997,230,100.0
2024-01-01,800303,1-441004,半兵卫的贺词,1,748.23,1,12800.0
2024-01-01,800303,1-1575,还魂人偶,92,498.79000000000025,30,300.0
2024-01-01,800303,1-11051,龙颈之玉,12943,10573.770000000002,12394,100.0
2024-01-01,800303,1-12033,红炎龙,11,4146.18,9,80000.0
2024-01-01,800303,1-1534,骰子,3876,4819.25,3865,115.19
2024-01-01,800303,1-2534,招募道具自选包2,1016,2190.94,742,500.0
2024-01-01,800303,1-1613,跳跳大闯关入场券,1342,15111.460000000001,1495,800.0
2024-01-01,800303,1-2563,巨龙养成自选包,1530,2793.37,1048,500.0
2024-01-01,800303,1-9163,王者争夺战礼包II,3,57.96,3,1000.0
2024-01-01,800303,1-1118,星芒结晶,426,7683.070000000001,292,2000.0
2024-01-01,800303,1-2504,资源自选包2,856,2594.26,505,500.0
2024-01-01,800303,1-9171,自选礼包,1,55.63,1,7680.0
2024-01-01,800303,1-12025,光龙,1,0.0,,10000.0
2024-01-01,800303,1-1111,潜力水晶,107317561,532016.4799999999,58923215,0.8
2024-01-01,800303,1-2103,红色饰品自选包,5,417.63,4,25000.0
2024-01-01,800303,1-9137,守护活力包|,191,0.0,191,0.0
2024-01-01,800303,1-2570,调和圣殿养成自选包,2795,19048.52,1862,500.0
2024-01-01,800303,1-9138,守护活力包||,9,38.68000000000001,9,350.0
2024-01-01,800303,1-1538,练习用箭矢,7882,8298.45,7113,70.0
2024-01-01,800303,1-1403,6小时潜力水晶,7180,14215.42,4754,180.0
2024-01-01,800303,1-1591,2023运动券,1,0.0,,200.0
2024-01-01,800303,1-9165,王者争夺战礼包IV,5,677.19,5,4500.0
2024-01-01,800303,1-11062,海之种,240,217.67999999999998,200,200.0
2024-01-01,800303,1-1123,猎龙精魂,676321,19853.050000000003,628040,2.8
2024-01-01,800303,1-2101,红色武器自选包,12,2089.56,10,25000.0
2024-01-01,800303,1-1510,使魔零食,18889502,51988.18,17141845,0.3
2024-01-01,800303,1-1116,高级精钢,38980,62919.079999999994,39817,150.0
2024-01-01,800303,1-1302,2小时历练值,8932,3661.8500000000004,9980,40.0
2024-01-01,800303,1-2302,自选装备（橙+）,4,217.15999999999997,4,1950.0
2024-01-01,800303,1-1504,圣能结晶,56278109,543239.89,36461890,1.0
2024-01-01,800303,1-1526,契约卡片,4998,15200.939999999999,5920,250.0
2024-01-01,800303,1-2002,光暗SSR猎人自选包,5,2294.92,2,20000.0
2024-01-01,800303,1-1129,风元素宝石,61581,122714.57999999999,61810,100.0
2024-01-01,800303,1-9120,射箭补给包III,2,426.36,2,1780.0
2024-01-01,800303,1-2301,红装备自选,178,136385.55,126,25000.0
2024-01-01,800303,1-1604,3周年游戏币,4,142.01,26,800.0
2024-01-01,800303,1-1605,3周年对决券,1,3.39,4,100.0
2024-01-01,800303,1-1120,高级才能符文,71223,36305.86,46298,40.0
2024-01-01,800303,1-1577,夺命飞弹,8,1103.45,7,3000.0
2024-01-01,800303,1-9159,自选礼包,7,47.459999999999994,7,1020.0
2024-01-01,800303,1-1572,大地之核,1248,619.23,1086,30.0
2024-01-01,800303,1-2544,高级笔记自选包,790,6023.9400000000005,1395,600.0
2024-01-01,800303,1-2566,月光自选包2,517,5493.860000000002,354,500.0
2024-01-01,800303,1-12011,双足飞龙-地,47,400.15,44,2000.0
2024-01-01,800303,1-2532,四元素巨龙自选包,18,13054.82,13,80000.0
2024-01-01,800303,1-12031,地岩龙,10,9992.2,10,80000.0
2024-01-01,800303,1-1137,初级才能符文,124634,53486.490000000005,40170,20.0
2024-01-01,800303,1-1571,海洋之泪,1615,358.83,1417,30.0
2024-01-01,800303,1-1404,24小时潜力水晶,1445,13076.720000000001,1116,720.0
2024-01-01,800303,1-2510,专属装备养成自选包,280,961.2999999999998,338,500.0
2024-01-01,800303,1-12023,火龙,79,6452.07,73,10000.0
2024-01-01,800303,1-2501,元素宝石自选包,79637,83787.51,100361,100.0
2024-01-01,800303,1-1600,无念之书,5246,3724.16,4137,50.0
2024-01-01,800303,1-2507,资源自选包,3341,13736.790000000003,3567,550.0
2024-01-01,800303,1-2535,装备材料自选包,3595,9007.230000000001,2425,500.0
2024-01-01,800303,1-1609,魔力晶石,726010,8420.140000000001,507900,1.0
2024-01-01,800303,1-2503,资源自选包1,969,4014.0400000000004,495,500.0
2024-01-01,800303,1-1202,2小时塔拉币,57738,6086.710000000001,46663,10.0
2024-01-01,800303,1-2304,自选装备（紫+）,6,175.36999999999998,3,750.0
2024-01-01,800303,1-1599,静心之书,14133,2941.29,9698,20.0
2024-01-01,800303,1-2542,初级手册自选包,6,524.84,9,10000.0
2024-01-01,800303,1-11081,金色朝露,2471159,90670.52,2072350,5.0
2024-01-01,800303,1-2533,六元素巨龙自选包,2,3248.63,2,160000.0
2024-01-01,800303,1-1125,高级强化石,58797,46279.36,62173,60.0
2024-01-01,800303,1-9122,航海补给包I,3,43.260000000000005,3,500.0
2024-01-01,800303,1-12013,双足飞龙-火,25,592.5799999999999,26,2000.0
2024-01-01,800303,1-1542,防晒乳,4,54.55,,400.0
2024-01-01,800303,1-1114,元素招募券,2749,15731.140000000001,1484,540.0
2024-01-01,800303,1-9167,王者决胜战礼包II,1,353.47,1,2500.0
2024-01-01,800303,1-2506,资源自选包4,2008,14107.880000000003,1868,500.0
2024-01-01,800303,1-1528,战宠卡池券,5437,19651.500000000004,4941,300.0
2024-01-01,800303,1-530305,兔女郎的圣诞礼物,17,2178.98,15,12800.0
2024-01-01,800303,1-8005,随机巨龙宝箱I,47,3078.26,44,10000.0
2024-01-01,800303,1-30002526,红色装备自选包（光暗）,1,1188.16,1,25000.0
2024-01-01,800303,1-1570,天空之羽,1739,618.6999999999999,1147,30.0
2024-01-01,800303,1-2521,暗系自选红装备（智力）,1,1188.16,1,25000.0
2024-01-01,800303,1-2536,资源自选包7,919,7711.49,974,500.0
2024-01-01,800303,1-8006,随机巨龙宝箱II,1,677.22,1,80000.0
2024-01-01,800303,1-2578,风三角碎片自选,660,1728.7299999999998,370,200.0
2024-01-01,800303,1-1148,星霜结晶,22572412,0.0,12221110,0.0
2024-01-01,800303,1-2505,资源自选包3,2330,6988.969999999999,1331,500.0
2024-01-01,800303,1-1544,英雄之证,12404,58476.84,8610,500.0
2024-01-01,800303,1-2545,相遇养成自选包,282,1186.0200000000002,250,450.0
2024-01-01,800303,1-1136,精星沙,3486,8110.6799999999985,3211,150.0
2024-01-01,800303,1-1133,高级挑战券,314,287.59999999999997,112,100.0
2024-01-01,800303,1-421411,伊织萌抹油皮肤,1,279.64,,12800.0
2024-01-01,800303,1-30000401,SP碎片礼包,7,2475.05,5,10000.0
2024-01-01,800303,1-1533,娃娃机游戏币,2845,6538.76,2746,140.201
2024-01-01,800303,1-12012,双足飞龙-水,22,584.1200000000001,20,2000.0
2024-01-01,800303,1-2201,红色徽章自选包,2,740.26,,25000.0
2024-01-01,800303,1-1548,英雄挑战券,82,1141.3300000000002,70,520.8333333
2024-01-01,800303,1-12032,冰霜龙,9,4144.83,9,80000.0
2024-01-01,800304,1-2557,风系自选红装备（智力）,3,456.25,3,25000.0
2024-01-01,800304,1-1552,银钥匙,3497,29804.19,3518,800.0
2024-01-01,800304,1-1591,2023运动券,17,130.92999999999998,2,200.0
2024-01-01,800304,1-9139,守护活力包|||,253,3925.0199999999995,253,1000.0
2024-01-01,800304,1-1121,中级才能符文,1102478,561919.86,746451,40.0
2024-01-01,800304,1-9159,自选礼包,337,3833.3700000000003,332,1020.0
2024-01-01,800304,1-1302,2小时历练值,196643,81692.33,175024,40.0
2024-01-01,800304,1-9122,航海补给包I,246,2011.5100000000002,246,500.0
2024-01-01,800304,1-1129,风元素宝石,700090,1141023.3100000005,705855,100.0
2024-01-01,800304,1-1542,防晒乳,4,0.0,32,400.0
2024-01-01,800304,1-2507,资源自选包,40739,194481.34999999998,40217,550.0
2024-01-01,800304,1-2576,振金装备自选包,1698,129682.69,1517,7500.0
2024-01-01,800304,1-1204,24小时塔拉币,230468,404450.64999999985,194008,120.0
2024-01-01,800304,1-1503,调和音律,21985060,272593.16,20110540,1.0
2024-01-01,800304,1-2001,四种族SSR猎人自选包,76,15263.05,73,10000.0
2024-01-01,800304,1-1599,静心之书,192879,46256.26,114536,20.0
2024-01-01,800304,1-2536,资源自选包7,33159,273817.26,34733,500.0
2024-01-01,800304,1-1512,锦标赛挑战券,2546,1665.1,2372,86.0
2024-01-01,800304,1-1601,忘我之书,13084,14155.08,11075,100.0
2024-01-01,800304,1-1133,高级挑战券,5829,6501.919999999999,3315,100.0
2024-01-01,800304,1-1598,放大镜,27,202.04000000000002,,200.0
2024-01-01,800304,1-2578,风三角碎片自选,23690,73233.51,19816,200.0
2024-01-01,800304,1-2002,光暗SSR猎人自选包,49,32851.53,48,20000.0
2024-01-01,800304,1-12032,冰霜龙,92,87075.43000000001,104,80000.0
2024-01-01,800304,1-9172,自选礼包,45,11295.810000000001,45,14280.0
2024-01-01,800304,1-2544,高级笔记自选包,23058,179723.74,24138,600.0
2024-01-01,800304,1-9133,连连看补给包IV,16,1746.0300000000002,16,3280.0
2024-01-01,800304,1-2532,四元素巨龙自选包,289,395633.64,254,80000.0
